,Glicose,Insulina,Beta
0.0,80.0,12.0,800.0
0.10002000400080016,80.11550944546383,11.921061137502734,797.004929085652
0.20004000800160032,80.23404297731567,11.8444251531711,794.0882758868332
0.3000600120024005,80.3554779764046,11.769992601179874,791.2490121248493
0.40008001600320064,80.4797146219034,11.697690655095965,788.4860650714526
0.5001000200040008,80.60667066370509,11.62746698017721,785.7983302603704
0.600120024004801,80.73626476563277,11.55926965691373,783.184715767617
0.7001400280056012,80.86841650543951,11.493047181027912,780.6441422114927
0.8001600320064013,81.00304637480842,11.428748463474417,778.1755427525845
0.9001800360072014,81.14007577935263,11.36632283044018,775.7778630937656
1.0002000400080016,81.27942703861524,11.305720023344412,773.450061480196
1.1002200440088017,81.42102338606944,11.246890198838589,771.1911086993218
1.200240048009602,81.56478896911835,11.189783928806467,768.9999880808757
1.3002600520104022,81.71064884909518,11.134352200364072,766.8756954968769
1.4002800560112023,81.85852900126311,11.0805464158597,764.817239361631
1.5003000600120024,82.00835631481534,11.02831839287393,762.82364063173
1.6003200640128026,82.16005859287512,10.977620364219598,760.8939328060522
1.7003400680136027,82.31356455249566,10.928404977941828,759.0271619257629
1.8003600720144028,82.46880382466024,10.880625297318009,757.2223865743132
1.900380076015203,82.62570695428212,10.8342348008578,755.4786778774409
2.000400080016003,82.78420540020458,10.789187382303144,753.7951195031704
2.1004200840168035,82.94421522787857,10.745420103688769,752.1708443745315
2.2004400880176034,83.10560841649931,10.702824200334776,750.6050935876976
2.3004600920184037,83.26834802488175,10.661388621478597,749.0969084869627
2.400480096019204,83.43240773073998,10.621113211608195,747.6453181099378
2.500500100020004,83.59776026146938,10.581996367958165,746.2493656471104
2.6005201040208044,83.76437739414652,10.544035040509728,744.9081084418438
2.7005401080216043,83.93222995552928,10.507224731990735,743.6206179903774
2.8005601120224046,84.10128782205678,10.471559497875667,742.3859799418266
2.9005801160232045,84.27151991984935,10.43703194638563,741.2032940981828
3.000600120024005,84.44289422470867,10.40363323848836,740.0716744143136
3.100620124024805,84.61537776211757,10.371353087898225,738.9902489979627
3.200640128025605,84.78893660724022,10.340179761076213,737.9581601097492
3.3006601320264055,84.96353588492197,10.31010007722995,736.974564163169
3.4006801360272054,85.13913976968945,10.281099408313686,736.0386317245936
3.500700140028006,85.3157114857506,10.253161679028299,735.1495475132708
3.6007201440288057,85.49321330699452,10.226269366821295,734.3065104013241
3.700740148029606,85.67160655699163,10.20040350188681,733.5087334137532
3.800760152030406,85.8508516089936,10.175543667165613,732.755443728434
3.9007801560312063,86.03090788593329,10.151667998345092,732.0458826761183
4.000800160032006,86.21173386042491,10.128753183859269,731.3793057404337
4.100820164032807,86.39328705476386,10.106774464888794,730.7549825578841
4.200840168033607,86.57552404092682,10.085705635360947,730.1721969178494
4.300860172034407,86.7584004405717,10.065519041949633,729.6302467625857
4.400880176035207,86.94187092503769,10.04618558407539,729.1284441872245
4.500900180036007,87.12588921534521,10.027674713905379,728.6661154397743
4.6009201840368075,87.31040808219596,10.009954436353393,728.2426009211188
4.700940188037608,87.49537934597288,9.992991309079855,727.857255185018
4.800960192038408,87.68075387674016,9.976750442491811,727.509446938108
4.900980196039208,87.86648159424324,9.961195499742942,727.1985590399009
5.001000200040008,88.05251146790884,9.946288696733554,726.923988502785
5.101020204040808,88.23879151684491,9.93199080211058,726.6851464920243
5.201040208041609,88.42526880984067,9.918261137267583,726.481458325759
5.301060212042408,88.61188946536657,9.905057576344758,726.3123634750053
5.4010802160432085,88.79859865157435,9.892336546228924,726.1773155636556
5.501100220044009,88.98534520653484,9.880058629611366,726.0757658727846
5.601120224044809,89.17219455494421,9.868323932543223,726.0067684278931
5.70114022804561,89.35917464010421,9.85718288821515,725.969541322838
5.801160232046409,89.546269669841,9.846632132825691,725.9634694669047
5.901180236047209,89.73346367746922,9.836667934961493,725.9879457694748
6.00120024004801,89.92074052179201,9.827286195597308,726.0423711400274
6.10122024404881,90.1080838871011,9.818482448095981,726.1261544881385
6.20124024804961,90.29547728317664,9.810251858208465,726.2387127234806
6.30126025205041,90.48290404528736,9.802589224073815,726.3794707558238
6.40128025605121,90.67034733419047,9.79548897621918,726.5478614950348
6.501300260052011,90.85779013613171,9.788945177559821,726.7433258510771
6.601320264052811,91.04521526284535,9.782951523399092,726.9653127340116
6.7013402680536105,91.23260535155413,9.77750134142845,727.2132790539956
6.801360272054411,91.41994286496936,9.772587591727461,727.4866897212838
6.901380276055211,91.60721009129081,9.768202866763781,727.7850176462276
7.001400280056012,91.79438914420682,9.764339391393177,728.1077437392755
7.101420284056811,91.98146196289419,9.760989022859512,728.4543569109728
7.201440288057611,92.16841031201828,9.75814325079475,728.824354071962
7.301460292058412,92.35521578173295,9.755793197218962,729.2172401329822
7.401480296059212,92.54185978768055,9.753929616540315,729.6325280048696
7.5015003000600124,92.72832357099199,9.752542895555079,730.0697385985576
7.601520304060812,92.91458819828665,9.751623053447629,730.528400825076
7.701540308061612,93.10063456167246,9.751159741790437,731.0080515955522
7.801560312062413,93.28644337874586,9.751142244544075,731.5082358212101
7.901580316063213,93.47199519259176,9.751559478057224,732.0285064133706
8.001600320064012,93.65727037178367,9.75239999106666,732.5684242834516
8.101620324064813,93.84224911038352,9.753651964697262,733.1275583429681
8.201640328065613,94.02691142794183,9.755303212462012,733.7054855035319
