,Glicose,Insulina,Beta,T,TReg
401.15014376797103,232.7991024976397,2.11651580577369,158.94258161270173,2.428377419968352,15.325618028398607
401.2501562695337,232.79070968322696,2.116432733233483,158.99386050545132,2.4281478238787053,15.327004363894075
401.3501687710964,232.78233314147477,2.1163741351449636,159.04035025108024,2.4279183154872848,15.328390453376706
401.4501812726591,232.77399895209027,2.116387907182618,159.0727047544101,2.427688894734342,15.329776296956382
401.5501937742218,232.76573798679976,2.116530742846167,159.0798618389081,2.427459561560145,15.331161894742909
401.65020627578446,232.7575613089992,2.1168229020848246,159.05789508159637,2.4272303159049504,15.332547246846017
401.7502187773472,232.74942353645855,2.117180972503287,159.02311568360116,2.4270011577093906,15.333932353375335
401.85023127890986,232.7412997186641,2.117559192142891,158.98442835918402,2.426772086914469,15.335317214440384
401.9502437804726,232.73317001863936,2.1179211838649956,158.94890925359218,2.4265431034612046,15.33670183015061
402.05025628203526,232.7250188628307,2.1182383910143625,158.92211267024092,2.4263142072906243,15.33808620061538
402.15026878359794,232.7168349411072,2.118490077419156,158.90807107071353,2.4260853983437647,15.339470325943992
402.25028128516067,232.7086112067607,2.118663327390942,158.90929507476133,2.425856676561671,15.340854206245666
402.35029378672334,232.7003448765058,2.118753045724688,158.92677346030356,2.4256280418853975,15.342237841629542
402.450306288286,232.69203743047984,2.118761957698764,158.95997316342758,2.4253994942560078,15.343621232204693
402.55031878984875,232.6836946122429,2.1187006090749416,159.0068392783887,2.4251710336145735,15.345004378080109
402.6503312914114,232.67532642877785,2.118587366098395,159.06379505761018,2.4249426599021766,15.34638727936471
402.75034379297415,232.66694715049027,2.1184484154977,159.12574191168343,2.4247143730599072,15.347769936167333
402.8503562945368,232.65857531120852,2.1183177644848343,159.18605940936772,2.4244861730288645,15.34915234859675
402.9503687960995,232.65023370818372,2.118237240755178,159.2366052775904,2.4242580597501573,15.35053451676165
403.0503812976622,232.64194940208972,2.118256492487513,159.26771540144688,2.424030033164902,15.351916440770651
403.1503937992249,232.63375371702313,2.1184329883440234,159.26820382420044,2.423802093214226,15.35329812073229
403.25040630078763,232.62566349147642,2.11879744679423,159.2321535960224,2.423574239839288,15.354679556755036
403.3504188023503,232.61763972842792,2.119278167317988,159.1735823442155,2.423346472981766,15.356060748947236
403.450431303913,232.60964342757566,2.1198037660734386,159.10633379995008,2.423118792583645,15.357441697417144
403.5504438054757,232.60164211645935,2.1203148130010305,159.04193145635224,2.4228911985869153,15.35882240227294
403.6504563070384,232.59360972136545,2.1207635915870093,158.98962651791445,2.4226636909335717,15.360202863622726
403.75046880860106,232.58552656732695,2.121114098863421,158.95639790049526,2.422436269565613,15.361583081574532
403.8504813101638,232.57737937812357,2.1213420454081087,158.9469522313195,2.4222089344250435,15.362963056236314
403.95049381172646,232.5691612762816,2.121434855344715,158.9637238489783,2.4219816854538694,15.364342787715952
404.0505063132892,232.560871783074,2.1213916663426806,159.00687480342904,2.4217545225941035,15.365722276121259
404.15051881485186,232.5525168185204,2.1212233296172456,159.0742948559952,2.4215274457877616,15.367101521559965
404.25053131641454,232.54410870138696,2.1209524099294472,159.1616014793666,2.4213004549768637,15.368480524139732
404.35054381797727,232.5356661491866,2.120613185586122,159.26213985759938,2.421073550103435,15.36985928396815
404.45055631953994,232.52721427817886,2.1202516484399063,159.36698288611572,2.420846731109504,15.371237801152727
404.5505688211027,232.51878460336982,2.119925503889233,159.46493117170428,2.420619997937104,15.372616075800904
404.65058132266535,232.51041503851232,2.119704170878334,159.5425130325197,2.420393350528272,15.373994108020046
404.750593824228,232.50214989610575,2.119668781897241,159.58398449808305,2.42016678882505,15.375371897917445
404.85060632579075,232.4940398873962,2.1199121829817837,159.57132930928162,2.4199403127694836,15.376749445600316
404.9506188273534,232.48607037571807,2.120407452473634,159.5098156303092,2.41971392230395,15.378126751175783
405.0506313289161,232.47813744227923,2.120964213901197,159.43643236090824,2.419487617371431,15.379503814750844
