,Glicose,Insulina,Beta,T,TReg
0.0,80.0,12.0,800.0,0.0,0.0
0.10001250156269534,80.12365833599408,11.991194061013678,796.4624500466676,0.0,0.0
0.20002500312539068,80.24756147234773,11.980965747828815,793.0137112618304,0.0,0.0
0.300037504688086,80.37178210588299,11.969420775563677,789.6519259918907,0.0,0.0
0.40005000625078135,80.49639342818057,11.956664256313468,786.3752467784292,0.0,0.0
0.5000625078134767,80.62142835584642,11.942766660345422,783.1821660465253,0.0,0.0
0.600075009376172,80.74691817435249,11.92779641097753,780.0712011389749,0.0,0.0
0.7000875109388673,80.87289323329249,11.911820469291046,777.0408886626254,0.0,0.0
0.8001000125015627,80.99938294638196,11.89490433413049,774.0897844883758,0.0,0.0
0.9001125140642581,81.12641579145819,11.877112042103649,771.2164637511765,0.0,0.0
1.0001250156269534,81.25401931048029,11.858506167581565,768.4195208500295,0.0,0.0
1.1001375171896488,81.38222010952914,11.83914782269855,765.6975694479881,0.0,0.0
1.200150018752344,81.51104385880741,11.81909665735218,763.0492424721575,0.0,0.0
1.3001625203150393,81.64051529263958,11.798410859203294,760.4731921136942,0.0,0.0
1.4001750218777347,81.77065820947185,11.777147153675994,757.9680898278061,0.0,0.0
1.50018752344043,81.9014954718723,11.755360803957645,755.5326263337531,0.0,0.0
1.6002000250031254,82.03304900653072,11.733105610998882,753.165511614846,0.0,0.0
1.7002125265658208,82.16533980425874,11.710433913513594,750.8654749184475,0.0,0.0
1.8002250281285161,82.29838791998974,11.687396587978942,748.6312647559719,0.0,0.0
1.9002375296912115,82.4322124727789,11.664043048635348,746.4616489028846,0.0,0.0
2.000250031253907,82.56683164580322,11.640421247486497,744.355414398703,0.0,0.0
2.1002625328166022,82.70226268636144,11.616577674299338,742.3113675469959,0.0,0.0
2.2002750343792976,82.83852190587409,11.592557356604086,740.3283339153834,0.0,0.0
2.300287535941993,82.97562467988354,11.56840385969422,738.4051583355372,0.0,0.0
2.400300037504688,83.11359218499801,11.544164357924936,736.5406540848676,0.0,0.0
2.5003125390673833,83.25255188988471,11.519964967767253,734.7328478610133,0.0,0.0
2.6003250406300786,83.39251862027203,11.495845647493141,732.9806342224609,0.0,0.0
2.700337542192774,83.53345526040194,11.471806702260645,731.2833100710924,0.0,0.0
2.8003500437554694,83.67532626773749,11.447849184866643,729.6401698679153,0.0,0.0
2.9003625453181647,83.81809767296292,11.423974895746843,728.0505056330636,0.0,0.0
3.00037504688086,83.96173707998352,11.400186382975782,726.513606945797,0.0,0.0
3.1003875484435555,84.10621366592572,11.37648694226683,725.0287609445016,0.0,0.0
3.200400050006251,84.25149818113708,11.352880616972188,723.5952523266897,0.0,0.0
3.300412551568946,84.39756294918624,11.329372198082886,722.212363348999,0.0,0.0
3.4004250531316416,84.54438186686299,11.305967224228784,720.8793738271943,0.0,0.0
3.500437554694337,84.69193040417821,11.282671981678575,719.5955611361655,0.0,0.0
3.6004500562570323,84.84018560436391,11.259493504339781,718.3602002099294,0.0,0.0
3.7004625578197277,84.9891260838732,11.236439573758759,717.1725635416284,0.0,0.0
3.800475059382423,85.13873203238033,11.213518719120687,716.0319211835309,0.0,0.0
3.9004875609451184,85.28898521278063,11.190740217249585,714.937540747032,0.0,0.0
4.000500062507814,85.43986896119058,11.168114092608297,713.8886874026522,0.0,0.0
4.100512564070509,85.59136818694776,11.1456511172985,712.8846238800385,0.0,0.0
4.2005250656332045,85.74346937261086,11.1233628110607,711.9246104679637,0.0,0.0
4.300537567195899,85.89616057395969,11.101261441274236,711.0079050143271,0.0,0.0
4.400550068758595,86.04943141999516,11.079360022957276,710.1337629261536,0.0,0.0
4.50056257032129,86.20327311293934,11.057672318766818,709.3014371695947,0.0,0.0
4.600575071883986,86.35767842823536,11.036212838998694,708.5101782699275,0.0,0.0
4.700587573446681,86.5126417145475,11.014996841587564,707.7592343115554,0.0,0.0
4.800600075009376,86.66815889376115,10.99404033210692,707.0478509380079,0.0,0.0
4.900612576572072,86.82422746098278,10.973360063769082,706.3752713519406,0.0,0.0
5.0006250781347665,86.98084648454005,10.952973537425207,705.7407363151351,0.0,0.0
5.100637579697462,87.13801660598166,10.932899001565273,705.1434841484993,0.0,0.0
5.200650081260157,87.29574004007748,10.9131554523181,704.582750732067,0.0,0.0
5.300662582822853,87.45402057481844,10.89376263345133,704.057769504998,0.0,0.0
5.400675084385548,87.61286357141663,10.874741036371438,703.5677714655783,0.0,0.0
5.500687585948244,87.77227596430524,10.856111900123732,703.1119851712201,0.0,0.0
5.600700087510939,87.93226626113858,10.83789721139235,702.6896367384617,0.0,0.0
5.7007125890736345,88.09284454279205,10.820119704500259,702.2999498429671,0.0,0.0
5.8007250906363295,88.25402246336222,10.802802861409258,701.9421457195267,0.0,0.0
5.900737592199025,88.4158132501667,10.785970911719975,701.6154431620572,0.0,0.0
6.00075009376172,88.57823170374431,10.769648832671871,701.3190585236008,0.0,0.0
6.100762595324416,88.74129419785487,10.753862349143239,701.0522057163264,0.0,0.0
6.200775096887111,88.90501867947941,10.738637933651198,700.8140962115284,0.0,0.0
6.300787598449807,89.06942280522088,10.724001474850953,700.6039526668683,0.0,0.0
6.400800100012502,89.23437734355281,10.709873443634638,700.4220802460534,0.0,0.0
6.500812601575197,89.39977310739528,10.69618803953168,700.2686435643573,0.0,0.0
6.600825103137892,89.56558188767139,10.682937070343717,700.143221263949,0.0,0.0
6.700837604700587,89.73177616665599,10.670112657121663,700.0453933150349,0.0,0.0
6.800850106263283,89.89832911797573,10.657707234165704,699.9747410158573,0.0,0.0
6.900862607825978,90.06521460660895,10.645713549025304,699.9308469926958,0.0,0.0
7.000875109388674,90.23240718888577,10.6341246624992,699.9132951998665,0.0,0.0
7.100887610951369,90.39988211248806,10.622933948635405,699.9216709197223,0.0,0.0
7.200900112514065,90.56761531644942,10.612135094731206,699.9555607626525,0.0,0.0
7.3009126140767595,90.73558343115523,10.601722101333166,700.0145526670833,0.0,0.0
7.400925115639455,90.90376377834262,10.591689282237123,700.0982358994778,0.0,0.0
7.50093761720215,91.07213437110045,10.582031264488187,700.2062010543356,0.0,0.0
