,Y
9.603841536614645,6.307220132660317
9.703881552621048,6.353638833199964
9.80392156862745,6.399799909499825
9.903961584633853,6.445697479857953
10.004001600640255,6.491325802074356
10.104041616646658,6.536679273450987
10.204081632653061,6.581752430791751
10.304121648659462,6.626539950402504
10.404161664665866,6.671036648091052
10.504201680672269,6.7152374791671505
10.60424169667867,6.759137538442504
10.704281712685074,6.802732060230771
10.804321728691477,6.846016418347557
10.904361744697878,6.888986126110418
11.004401760704281,6.931636836338861
11.104441776710683,6.973964341354343
11.204481792717086,7.015964572980271
11.30452180872349,7.057633602542001
11.40456182472989,7.098967640866842
11.504601840736294,7.139963038284051
11.604641856742695,7.180616284624836
11.704681872749099,7.2209240092223554
11.804721888755502,7.260882980911717
11.904761904761903,7.300490108029978
12.004801920768307,7.339742438416147
12.10484193677471,7.378637159411184
12.204881952781111,7.4171715978579975
12.304921968787514,7.455343220101446
12.404961984793918,7.493149631988339
12.505002000800319,7.530588578867436
12.605042016806722,7.5676579455894455
12.705082032813124,7.604355756507028
12.805122048819527,7.640680175474794
12.90516206482593,7.676629505849304
13.005202080832332,7.712202190489066
13.105242096838735,7.747396811754543
13.205282112845136,7.782212091508143
13.30532212885154,7.81664689111423
13.405362144857943,7.850700211439113
13.505402160864344,7.884371192851052
13.605442176870747,7.9176591152202604
13.70548219287715,7.9505633979189
13.805522208883552,7.983083599821082
13.905562224889955,8.015219419302868
14.005602240896359,8.046970694242269
14.10564225690276,8.07833740201925
14.205682272909163,8.10931965951572
14.305722288915565,8.139917723115545
14.405762304921968,8.170131988704535
14.505802320928371,8.199962991670455
14.605842336934773,8.229411406903015
14.705882352941176,8.258478048793885
14.805922368947577,8.287163871236672
14.90596238495398,8.31546996762694
15.006002400960384,8.343397570862207
15.106042416966785,8.370948053341936
15.206082432973188,8.398122926967538
15.306122448979592,8.42492384314238
15.406162464985993,8.451352592771777
15.506202480992396,8.477411106262991
15.6062424969988,8.503101453525241
15.7062825130052,8.52842584396969
15.806322529011604,8.553386626509452
15.906362545018006,8.577986289559593
16.00640256102441,8.602227461037131
16.106442577030812,8.626112908361032
16.206482593037215,8.649645538452209
16.306522609043615,8.672828397733529
16.406562625050018,8.695664672129809
16.50660264105642,8.718157687067816
16.606642657062824,8.740310907476266
16.706682673069228,8.762127937785827
16.806722689075627,8.783612521929115
16.90676270508203,8.804768543340698
17.006802721088434,8.825600024957094
17.106842737094837,8.84611112921677
17.20688275310124,8.86630615806014
17.306922769107643,8.88618955292958
17.406962785114043,8.905765894769402
17.507002801120446,8.925039904025876
17.60704281712685,8.944016440647221
17.707082833133253,8.962700504083607
17.807122849139656,8.981097233287151
17.907162865146056,8.999211906711922
18.00720288115246,9.017049942313943
18.107242897158862,9.034616897551176
18.207282913165265,9.051918469359244
18.30732292917167,9.068951696973995
18.407362945178072,9.085711913386902
18.50740296118447,9.102202270077727
18.607442977190875,9.118425911039537
18.707482993197278,9.1343859727787
18.80752300920368,9.150085584314875
18.907563025210084,9.165527867181027
19.007603041216484,9.180715935423416
19.107643057222887,9.195652895601606
19.20768307322929,9.210341846788456
19.307723089235694,9.224785880570124
19.407763105242097,9.23898808104607
19.507803121248497,9.25295152482905
19.6078431372549,9.266679281045123
19.707883153261303,9.280174411333642
19.807923169267706,9.293439969847263
19.90796318527411,9.306479003251939
20.00800320128051,9.319294550726925
20.108043217286912,9.33188964396477
20.208083233293316,9.344267307171329
20.30812324929972,9.35643055706575
20.408163265306122,9.368382402880481
20.508203281312525,9.380125846361274
20.608243297318925,9.391663881767174
20.708283313325328,9.40299949587053
20.80832332933173,9.414135667956986
20.908363345338135,9.425075369825487
21.008403361344538,9.43582156578828
21.108443377350937,9.446377212670903
21.20848339335734,9.456745259812202
21.308523409363744,9.466928649064318
21.408563425370147,9.47693031479269
21.50860344137655,9.48675318387606
21.608643457382954,9.496400175706464
21.708683473389353,9.505874202189242
21.808723489395756,9.51517816774303
21.90876350540216,9.524314969299764
22.008803521408563,9.53328749630468
22.108843537414966,9.54209863071631
22.208883553421366,9.55075124700649
22.30892356942777,9.559248212160352
22.408963585434172,9.567592385676326
22.509003601440575,9.575786619566145
22.60904361744698,9.583833758354835
22.70908363345338,9.591736639080729
22.80912364945978,9.599498091295454
22.909163665466185,9.607120665330813
23.009203681472588,9.614606168630452
23.10924369747899,9.621956590275923
23.20928371348539,9.629173919337982
23.309323729491794,9.63626013159661
23.409363745498197,9.64321718954101
23.5094037615046,9.650047042369607
23.609443777511004,9.656751625990044
23.709483793517407,9.663332863019189
23.809523809523807,9.669792662783129
23.90956382553021,9.676132921317175
24.009603841536613,9.682355521365855
24.109643857543016,9.688462332382926
24.20968387354942,9.694455210531357
24.30972388955582,9.700335998683347
24.409763905562222,9.70610652642031
24.509803921568626,9.711768610032887
24.60984393757503,9.717324052520935
24.709883953581432,9.722774643593537
24.809923969587835,9.728122159668994
24.909963985594235,9.733368363874831
25.010004001600638,9.738515006047793
25.11004401760704,9.743563822733845
25.210084033613445,9.74851653718818
25.310124049619848,9.753374859375205
25.410164065626248,9.758140485968548
25.51020408163265,9.762815100351068
25.610244097639054,9.767400372614834
25.710284113645457,9.771897959561143
25.81032412965186,9.776309504700512
25.91036414565826,9.78063663825268
26.010404161664663,9.784880977146608
26.110444177671067,9.789044125020474
26.21048419367747,9.793127672221683
26.310524209683873,9.79713319580686
26.410564225690273,9.801062259541848
26.510604241696676,9.804916413901715
26.61064425770308,9.808697196070751
26.710684273709482,9.812406129942465
26.810724289715886,9.816044726119587
26.91076430572229,9.819614481914073
27.01080432172869,9.823116881347094
27.11084433773509,9.826553395149046
27.210884353741495,9.82992548075955
27.310924369747898,9.833234582327442
27.4109643857543,9.836482130710781
27.5110044017607,9.839671843079724
27.611044417767104,9.84281469919252
27.711084433773507,9.845911849058268
27.81112444977991,9.848963197710841
27.911164465786314,9.851968667149736
28.011204481792717,9.854928196340087
28.111244497799117,9.85784174121266
28.21128451380552,9.860709274663852
28.311324529811923,9.8635307865557
28.411364545818326,9.866306283715863
28.51140456182473,9.869035789937644
28.61144457783113,9.871719345979972
28.711484593837532,9.874357009567413
28.811524609843936,9.876948855390165
28.91156462585034,9.879494975104055
29.011604641856742,9.881995477330548
29.111644657863142,9.884450487656743
29.211684673869545,9.886860148635368
29.31172468987595,9.889224619784786
29.41176470588235,9.891544077588991
29.511804721888755,9.893818715497614
29.611844737895154,9.896048743925919
29.711884753901558,9.898234390254796
29.81192476990796,9.900375898830776
29.911964785914364,9.902473530966018
30.012004801920767,9.90452756493832
30.11204481792717,9.906538295991107
30.21208483393357,9.908506036333439
30.312124849939973,9.910431115140009
30.412164865946377,9.912313878551144
30.51220488195278,9.914154689672804
30.612244897959183,9.915953928576581
30.712284913965583,9.9177119922997
30.812324929971986,9.919429294845022
30.91236494597839,9.921106267181036
31.012404961984792,9.922743357241869
31.112444977991196,9.924341029927277
31.2124849939976,9.925899767102651
31.312525010004,9.927420067599018
31.4125650260104,9.92890244721303
31.512605042016805,9.930347438706981
31.612645058023208,9.931755591808793
31.71268507402961,9.933127473212021
31.81272509003601,9.934463666575855
31.912765106042414,9.93576477252512
32.01280512204882,9.937031408650267
32.11284513805522,9.938264209507388
32.212885154061624,9.939463826618201
32.31292517006803,9.940630928470064
32.41296518607443,9.941766200515962
32.513005202080834,9.94287034517452
32.61304521808723,9.943944081829985
32.71308523409363,9.944988146832248
32.813125250100036,9.94600329349683
32.91316526610644,9.94699029210488
33.01320528211284,9.947949929903189
33.113245298119246,9.948883011104172
33.21328531412565,9.949790356885881
33.31332533013205,9.950672805392005
33.413365346138455,9.951531211731858
33.51340536214486,9.952366447980394
33.613445378151255,9.953179403178195
33.71348539415766,9.95397098333148
33.81352541016406,9.9547421114121
33.913565426170464,9.955493727357538
34.01360544217687,9.95622678807091
34.11364545818327,9.956942267420967
34.213685474189674,9.95764115624209
34.31372549019608,9.958324462334295
34.41376550620248,9.958993210463232
34.513805522208884,9.959648442360182
34.61384553821529,9.96029121672206
34.71388555422168,9.960922609211416
34.813925570228086,9.961543712456427
34.91396558623449,9.96215563605091
35.01400560224089,9.962759506554312
35.114045618247296,9.963356467491714
35.2140856342537,9.963947679353826
35.3141256502601,9.964534319596998
35.414165666266506,9.965117582643208
35.51420568227291,9.965698679880067
35.61424569827931,9.966278839660824
35.714285714285715,9.966859307304354
35.81432573029211,9.967441345095171
35.914365746298515,9.96802623228342
36.01440576230492,9.968615265084876
36.11444577831132,9.969209756680954
36.214485794317724,9.969810872905574
36.31452581032413,9.970409990185436
36.41456582633053,9.971001545567228
36.514605842336934,9.971585440250848
36.61464585834334,9.972161580288537
36.71468587434974,9.972729876584864
36.814725890356144,9.973290244896745
36.91476590636254,9.973842605833426
37.01480592236894,9.97438688485649
37.114845938375346,9.974923012279858
37.21488595438175,9.975450923269788
37.31492597038815,9.975970557844875
37.414965986394556,9.97648186087605
37.51500600240096,9.976984782086578
37.61504601840736,9.977479276052067
37.715086034413766,9.977965302200458
37.81512605042017,9.978442824812026
37.915166066426565,9.978911813019387
38.01520608243297,9.979372240807491
38.11524609843937,9.979824087013629
38.215286114445775,9.980267335327422
38.31532613045218,9.980701974290833
38.41536614645858,9.981127997298161
38.515406162464984,9.981545402596039
38.61544617847139,9.981954193283439
38.71548619447779,9.982354377311669
38.815526210484194,9.982745967484375
38.9155662264906,9.983128981457535
39.01560624249699,9.98350344173947
39.115646258503396,9.983869375690835
39.2156862745098,9.984226815524622
39.3157262905162,9.984575798306158
39.415766306522606,9.984916365953108
39.51580632252901,9.985248565235473
39.61584633853541,9.985572447775592
39.715886354541816,9.985888070048142
39.81592637054822,9.986195493380132
39.91596638655462,9.986494783950912
40.01600640256102,9.986786012792168
40.11604641856742,9.987069255787919
40.216086434573825,9.987344593674525
40.31612645058023,9.987612112040683
40.41616646658663,9.987871901327422
40.516206482593034,9.988124056828113
40.61624649859944,9.988368678688461
40.71628651460584,9.988605871906506
40.816326530612244,9.98883574633263
40.91636654661865,9.989058416669545
41.01640656262505,9.989274002472307
41.11644657863145,9.989482628148302
41.21648659463785,9.989684422957255
41.31652661064425,9.98987952101123
41.416566626650656,9.990068061274627
41.51660664265706,9.99025018756418
41.61664665866346,9.990426048548962
41.716686674669866,9.99059579775038
41.81672669067627,9.990759593542183
41.91676670668267,9.99091759915045
42.016806722689076,9.991069982653604
42.11684673869548,9.991216916982397
42.216886754701875,9.991358579919925
42.31692677070828,9.991495154101614
42.41696678671468,9.991626827015233
42.517006802721085,9.991753791000882
42.61704681872749,9.991876243251003
42.71708683473389,9.99199438581037
42.817126850740294,9.992108425576095
42.9171668667467,9.992218574297631
43.0172068827531,9.99232504857676
43.117246898759504,9.992428069867607
43.21728691476591,9.992527864476633
43.3173269307723,9.992624663562632
43.41736694677871,9.992718703136736
43.51740696278511,9.992810224062417
43.61744697879151,9.99289947205548
43.717486994797916,9.992986697684069
43.81752701080432,9.993072156368662
43.91756702681072,9.993156108382077
44.017607042817126,9.993238818849468
44.11764705882353,9.993320557748321
44.21768707482993,9.993401599908466
44.31772709083633,9.993482225012068
44.41776710684273,9.99356271759362
44.517807122849135,9.993643367039965
44.61784713885554,9.993724467590274
44.71788715486194,9.993806318336057
44.817927170868344,9.993889223221162
44.91796718687475,9.99397349104177
45.01800720288115,9.994059435446403
45.118047218887554,9.994147374935915
45.21808723489396,9.994237632863504
45.31812725090036,9.994330537434697
45.41816726690676,9.994426421707363
45.51820728291316,9.994525623591702
45.61824729891956,9.994628485850258
45.718287314925966,9.994734807188062
45.81832733093237,9.99484230458752
45.91836734693877,9.994950577763905
46.018407362945176,9.99505950495673
46.11844737895158,9.995168966765181
46.21848739495798,9.995278846148118
46.318527410964386,9.995389028424064
46.41856742697078,9.995499401271223
46.518607442977185,9.99560985472746
46.61864745898359,9.995720281190318
46.71868747498999,9.995830575417004
46.818727490996395,9.995940634524404
46.9187675070028,9.996050357989064
47.0188075230092,9.996159647647211
47.118847539015604,9.996268407694737
47.21888755502201,9.996376544687205
47.31892757102841,9.996483967539852
47.418967587034814,9.996590587527582
47.51900760304121,9.996696318284968
47.61904761904761,9.99680107580626
47.71908763505402,9.996904778445376
47.81912765106042,9.997007346915902
47.91916766706682,9.997108704291097
48.019207683073226,9.997208776003893
48.11924769907963,9.997307489846886
48.21928771508603,9.997404775972347
48.319327731092436,9.99750056689222
48.41936774709884,9.997594797478119
48.51940776310524,9.99768740496132
48.61944777911164,9.997778328932784
48.71948779511804,9.997867511343129
48.819527811124445,9.997954896502652
48.91956782713085,9.99804043108132
49.01960784313725,9.998124064108767
49.119647859143655,9.998205746974302
49.21968787515006,9.9982854334269
49.31972789115646,9.998363079575212
49.419767907162864,9.998438643887555
49.51980792316927,9.99851208719192
49.61984793917567,9.998583372675965
49.71988795518207,9.998652465887023
49.81992797118847,9.998719334732096
49.91996798719487,9.998783949477854
50.020008003201276,9.998846282750643
50.12004801920768,9.998906309536475
50.22008803521408,9.998964007181032
50.320128051220486,9.999019355389674
50.42016806722689,9.999072336227423
50.52020808323329,9.999122934118976
50.620248099239696,9.999171135848702
50.72028811524609,9.999216930560635
50.820328131252495,9.999260309758489
50.9203681472589,9.999301267305638
51.0204081632653,9.999339799425133
51.120448179271705,9.999375904699697
51.22048819527811,9.999409584071719
51.32052821128451,9.999440840843262
51.420568227290914,9.999469680676057
51.52060824329732,9.999496111591508
51.62064825930372,9.99952014397069
51.720688275310124,9.999541790554346
51.82072829131652,9.99956106644289
51.92076830732292,9.999577989096412
52.02080832332933,9.999592578334665
52.12084833933573,9.99960485633708
52.22088835534213,9.99961484764275
52.320928371348536,9.999622579150447
52.42096838735494,9.99962808011861
52.52100840336134,9.999631382165347
52.621048419367746,9.999632519268442
52.72108843537415,9.999631527765345
52.821128451380545,9.999628446353176
52.92116846738695,9.999623316088732
53.02120848339335,9.999616180388472
53.121248499399755,9.999607085028533
53.22128851540616,9.999596078144718
53.32132853141256,9.999583210232503
53.421368547418965,9.999568534147036
53.52140856342537,9.999552105103131
53.62144857943177,9.999533980675277
53.721488595438174,9.999514220797634
53.82152861144458,9.999492887764026
53.921568627450974,9.999470046227957
54.02160864345738,9.999445763202596
54.12164865946378,9.999420108060782
54.22168867547018,9.99939315253503
54.32172869147659,9.999364970717519
54.42176870748299,9.999335639060105
54.52180872348939,9.999305236374308
54.621848739495796,9.999273843831325
54.7218887555022,9.999241544962022
54.8219287715086,9.999208425656931
54.921968787515006,9.999174574166263
55.0220088035214,9.99914008109989
55.122048819527805,9.999105039427363
55.22208883553421,9.9990695444779
55.32212885154061,9.99903369394039
55.422168867547015,9.998997587863391
55.52220888355342,9.998961328655136
55.62224889955982,9.998925021083526
55.722288915566224,9.99888877227613
55.82232893157263,9.998852691720193
55.92236894757903,9.998816891262628
56.022408963585434,9.998781485110017
56.12244897959183,9.998746589828619
56.22248899559823,9.998712324344353
56.32252901160464,9.998678809942819
56.42256902761104,9.998646170269282
56.52260904361744,9.998614531328682
56.622649059623846,9.998584021485623
56.72268907563025,9.998554771464386
56.82272909163665,9.99852691434892
56.922769107643056,9.998500585582844
57.02280912364946,9.99847592296945
57.122849139655855,9.998453066671699
57.22288915566226,9.998432159212221
57.32292917166866,9.998413345473322
57.422969187675065,9.998396772696974
57.52300920368147,9.998382590484821
57.62304921968787,9.998370950798178
57.723089235694275,9.998362007958029
57.82312925170068,9.99835591864503
57.92316926770708,9.99835284189951
58.023209283713484,9.998352939121467
58.12324929971989,9.998356374070568
58.223289315726284,9.99836331286615
58.32332933173269,9.998373923987224
58.42336934773909,9.99838837827247
58.52340936374549,9.99840684892024
58.6234493797519,9.998429511488554
58.7234893957583,9.998456543895104
58.8235294117647,9.998487646144605
58.923569427771106,9.998521421355148
59.02360944377751,9.99855765963861
59.12364945978391,9.998596243805919
59.22368947579031,9.998637058217891
59.32372949179671,9.99867998878524
59.423769507803115,9.998724922968568
59.52380952380952,9.998771749778367
59.62384953981592,9.998820359775022
59.723889555822325,9.998870645068815
59.82392957182873,9.998922499319907
59.92396958783513,9.99897581773836
60.024009603841534,9.99903049708413
60.12404961984794,9.999086435667053
60.22408963585434,9.999143533346867
60.32412965186074,9.999201691533198
60.42416966786714,9.999260813185561
60.52420968387354,9.999320802813367
60.62424969987995,9.999381566475916
60.72428971588635,9.9994430117824
60.82432973189275,9.999505047891901
60.924369747899156,9.999567585513395
61.02440976390556,9.999630536905748
61.12444977991196,9.99969381587772
61.224489795918366,9.999757337787957
61.32452981192477,9.999821019545001
61.424569827931165,9.999884779607285
61.52460984393757,9.999948537983135
61.62464985994397,10.000012216230763
61.724689875950375,10.000075737458276
61.82472989195678,10.000139026323676
61.92476990796318,10.00020200903485
62.024809923969585,10.00026461334958
62.12484993997599,10.00032676857554
62.22488995598239,10.000388405570295
62.324929971988794,10.000449456741299
62.4249699879952,10.0005098560459
62.525010004001594,10.00056953899134
62.625050020008,10.000628442634746
62.7250900360144,10.000686505583142
62.8251300520208,10.00074366799344
62.92517006802721,10.000799871572447
63.02521008403361,10.000855059576859
63.12525010004001,10.000909176813263
63.225290116046416,10.00096216963814
63.32533013205282,10.001013985957862
63.42537014805922,10.001064575228689
63.52541016406562,10.001113888456779
63.62545018007202,10.001161878198173
63.725490196078425,10.001208498558812
63.82553021208483,10.001253705194525
63.92557022809123,10.001297455311029
64.02561024409763,10.001339707663938
64.12565026010404,10.001380422558755
64.22569027611044,10.001419561850875
64.32573029211684,10.001457088945584
64.42577030812325,10.00149296879806
64.52581032412965,10.001527167913371
64.62585034013605,10.00155965434648
64.72589035614246,10.001590397702238
64.82593037214886,10.001619369135389
64.92597038815526,10.001646541350569
65.02601040416167,10.001671888602305
65.12605042016806,10.001695386695014
65.22609043617446,10.001717012983008
65.32613045218086,10.001736746370486
65.42617046818727,10.001754567311542
65.52621048419367,10.001770457810162
65.62625050020007,10.00178440142022
65.72629051620648,10.001796383245484
65.82633053221288,10.001806389939613
65.92637054821928,10.001814409706158
66.02641056422569,10.001820432298562
66.12645058023209,10.001824449020155
66.22649059623849,10.001826452724167
66.3265306122449,10.00182643781371
66.4265706282513,10.001824400241793
66.5266106442577,10.001820337511319
66.6266506602641,10.001814248675075
66.72669067627051,10.001806134335745
66.82673069227691,10.001795996645903
66.92677070828331,10.001783839308017
67.02681072428972,10.00176966757444
67.12685074029612,10.001753488247424
67.22689075630251,10.001735309679107
67.32693077230891,10.001715141771522
67.42697078831532,10.001692995976592
67.52701080432172,10.001668885296132
67.62705082032812,10.001642824281847
67.72709083633453,10.001614829035335
67.82713085234093,10.001584917208087
67.92717086834733,10.001553108001481
68.02721088435374,10.001519422166792
68.12725090036014,10.001483882005182
68.22729091636654,10.001446511367707
68.32733093237294,10.001407335655314
68.42737094837935,10.00136638181884
68.52741096438575,10.001323678359018
68.62745098039215,10.001279255326466
68.72749099639856,10.001233144321697
68.82753101240496,10.001185378495117
68.92757102841136,10.00113599254702
69.02761104441777,10.001085022727597
69.12765106042417,10.001032506836923
69.22769107643057,10.000978484224971
69.32773109243698,10.000922995791601
69.42777110844337,10.000866083986567
69.52781112444977,10.000807792809516
69.62785114045617,10.000748167809983
69.72789115646258,10.000687256087394
69.82793117246898,10.00062510629107
69.92797118847538,10.000561768620223
70.02801120448179,10.000497294823955
70.12805122048819,10.00043173820126
70.22809123649459,10.000365153601024
70.328131252501,10.000297597422021
70.4281712685074,10.000229127612924
70.5282112845138,10.000159803672291
70.6282513005202,10.000089686648574
70.72829131652661,10.000018839140115
70.82833133253301,9.999947325295148
70.92837134853941,9.999875210811801
71.02841136454582,9.999802562938093
71.12845138055222,9.99972945047193
71.22849139655862,9.999655943761114
71.32853141256503,9.999582114703339
71.42857142857143,9.999508036746183
71.52861144457782,9.99943378488713
71.62865146058422,9.999359435673538
71.72869147659063,9.99928506720267
71.82873149259703,9.999210759121675
71.92877150860343,9.999136592627593
72.02881152460984,9.999062650467359
72.12885154061624,9.998989016937795
72.22889155662264,9.99891577788562
72.32893157262905,9.998843020707437
72.42897158863545,9.998770834349747
72.52901160464185,9.998699309308941
72.62905162064826,9.9986285376313
72.72909163665466,9.998558612912998
72.82913165266106,9.9984896303001
72.92917166866746,9.998421686488559
73.02921168467387,9.998354879724227
73.12925170068027,9.998289309802843
73.22929171668667,9.998225078070035
73.32933173269308,9.998162287421328
73.42937174869948,9.998101042302137
73.52941176470588,9.998041448707765
73.62945178071229,9.997983614183408
73.72949179671868,9.997927647824158
73.82953181272508,9.997873660274992
73.92957182873148,9.997821763730784
74.02961184473789,9.997772071936295
74.12965186074429,9.99772470018618
74.22969187675069,9.997679765324985
74.3297318927571,9.997637385747149
74.4297719087635,9.997597681396998
74.5298119247699,9.997560773768758
74.6298519407763,9.997526785906533
74.72989195678271,9.997495842404334
74.82993197278911,9.997468069406052
74.92997198879551,9.997443594605476
75.03001200480192,9.997422547246282
75.13005202080832,9.997405058122043
75.23009203681472,9.997391259576215
75.33013205282113,9.997381285502154
75.43017206882753,9.997375271343104
75.53021208483393,9.997373354092202
75.63025210084034,9.997375672292472
75.73029211684674,9.997382366036835
75.83033213285313,9.9973935769681
75.93037214885953,9.997409448278969
76.03041216486594,9.997430124712036
76.13045218087234,9.997455752559786
76.23049219687874,9.997486479664595
76.33053221288515,9.997522455418729
76.43057222889155,9.99756383076435
76.53061224489795,9.997610771274282
76.63065226090436,9.997663532922196
76.73069227691076,9.997721980879616
76.83073229291716,9.997785875062386
76.93077230892357,9.997854978326973
77.03081232492997,9.99792905647047
77.13085234093637,9.998007878230592
77.23089235694277,9.998091215285674
77.33093237294918,9.998178842254681
77.43097238895558,9.998270536697195
77.53101240496198,9.998366079113422
77.63105242096839,9.998465252944195
77.73109243697479,9.998567844570967
77.8311324529812,9.998673643315815
77.93117246898758,9.998782441441438
78.03121248499399,9.99889403415116
78.13125250100039,9.999008219588928
78.23129251700679,9.999124798839311
78.3313325330132,9.999243575927501
78.4313725490196,9.999364357819315
78.531412565026,9.999486954421192
78.6314525810324,9.999611178580194
78.73149259703881,9.999736846084007
78.83153261304521,9.99986377566094
78.93157262905162,9.999991788979923
79.03161264505802,10.000120710650512
79.13165266106442,10.000250368222884
79.23169267707082,10.000380592187843
79.33173269307723,10.000511215976813
79.43177270908363,10.00064207596184
79.53181272509003,10.000773011455596
79.63185274109644,10.000903864711375
79.73189275710284,10.001034480923092
79.83193277310924,10.001164708225291
79.93197278911565,10.001294397693135
80.03201280512204,10.001423403342407
80.13205282112844,10.001551582129522
80.23209283713484,10.001678793951509
80.33213285314125,10.001804901646027
80.43217286914765,10.001929770991355
80.53221288515405,10.002053270706392
80.63225290116046,10.00217527245067
80.73229291716686,10.002295650824333
80.83233293317326,10.002414283368157
80.93237294917967,10.002531050563535
81.03241296518607,10.002645835832483
81.13245298119247,10.002758525537649
81.23249299719888,10.002869008982293
81.33253301320528,10.002977178410303
81.43257302921168,10.003082929006194
81.53261304521808,10.003186158895097
81.63265306122449,10.00328676914277
81.73269307723089,10.003384663755595
81.8327330932373,10.003479749680574
81.9327731092437,10.003571936805336
82.0328131252501,10.003661137958131
82.1328531412565,10.003747268907832
82.2328931572629,10.003830248363936
82.3329331732693,10.003909997976562
82.4329731892757,10.003986442336453
82.5330132052821,10.004059508974974
82.6330532212885,10.004129128364118
82.73309323729491,10.004195233916494
82.83313325330131,10.00425776198534
82.93317326930772,10.004316651864512
83.03321328531412,10.004371845788496
83.13325330132052,10.004423288932394
83.23329331732693,10.004470929411935
83.33333333333333,10.00451471828347
83.43337334933973,10.004554609543977
83.53341336534614,10.00459056013105
83.63345338135254,10.00462252992291
83.73349339735894,10.004650481738405
83.83353341336534,10.004674381337
83.93357342937175,10.004694197418786
84.03361344537815,10.004709901624475
84.13365346138455,10.004721468535408
84.23369347739096,10.00472887567354
84.33373349339735,10.004732103501459
84.43377350940375,10.004731135422368
84.53381352541015,10.004725957780098
84.63385354141656,10.004716559859101
84.73389355742296,10.004702933884456
84.83393357342936,10.00468507502186
84.93397358943577,10.004662981377635
85.03401360544217,10.004636653998725
85.13405362144857,10.004606096872703
85.23409363745498,10.004571316927757
85.33413365346138,10.004532324032704
85.43417366946778,10.004489130996982
85.53421368547419,10.004441753570651
85.63425370148059,10.004390210444399
85.73429371748699,10.004334523249529
85.8343337334934,10.004274716557976
85.9343737494998,10.004210817882292
86.0344137655062,10.004142857675655
86.1344537815126,10.004070869331864
86.23449379751901,10.003994889185345
86.33453381352541,10.003914956511144
86.43457382953181,10.00383111352493
86.5346138455382,10.003743405382997
86.6346538615446,10.00365188018226
86.73469387755101,10.00355658896026
86.83473389355741,10.00345758569516
86.93477390956382,10.003354927305745
87.03481392557022,10.003248673651424
