,Glicose,Insulina,Beta,T,TReg
630.6788348543568,97.70025947994745,7.973941407587606,598.9752050391447,0.9203833775424582,3.857489955452125
630.7788473559195,97.69997422251613,7.973495466946665,598.9836249146516,0.9204434817034755,3.857426482628913
630.8788598574822,97.69974756071274,7.9731325494982626,598.9909937489294,0.9204981501140496,3.857370265704121
630.9788723590449,97.69958382115102,7.972858508622811,598.997255584667,0.9205472170593422,3.8573216531588956
631.0788848606076,97.6994866597669,7.972678283850599,599.0023636573292,0.9205905487981365,3.8572809348462176
631.1788973621702,97.69945906181842,7.9725959008618,599.0062803951577,0.9206280435628377,3.8572483419908976
631.278909863733,97.69950334188569,7.972614471486463,599.00897741917,0.9206596315594721,3.8572240471895785
631.3789223652957,97.69962114387101,7.97273619370452,599.0104355431605,0.9206852749676879,3.8572081644107343
631.4789348668584,97.69981344099882,7.97296235164578,599.0106447736996,0.9207049679407548,3.8572007489946714
631.578947368421,97.70008053581563,7.973293315589934,599.0096043101341,0.9207187366055645,3.8572017976535267
631.6789598699837,97.7004220601901,7.973728541966549,599.0073225445874,0.9207266390626296,3.8572112484712706
631.7789723715465,97.70083697531307,7.974266573355077,599.0038170619588,0.9207287653860852,3.8572289809037033
631.8789848731092,97.70132357169743,7.974905038484847,598.9991146399245,0.9207252376236872,3.8572548157784574
631.9789973746718,97.70187946917824,7.975640652235065,598.9932512489368,0.9207162097968137,3.857288515294997
632.0790098762345,97.70250161691267,7.976469215634823,598.9862720522242,0.9207018679004642,3.8573297830246185
632.1790223777972,97.70318629338006,7.977385615863087,598.9782314057918,0.9206824299032598,3.8573782639104484
632.27903487936,97.70392910638182,7.978383826248706,598.969192858421,0.9206581457474432,3.8574335442674466
632.3790473809227,97.70472499304152,7.979456906270406,598.9592291516697,0.9206292973488791,3.857495151782403
632.4790598824853,97.70556821980487,7.980597001556797,598.9484222198718,0.9205961985970533,3.857562555513941
632.579072384048,97.70645238243968,7.981795343886364,598.9368631901377,0.9205591953550735,3.857635165892513
632.6790848856107,97.70737040603589,7.983042251187474,598.9246523823545,0.920518665459669,3.8577123347204063
632.7790973871734,97.7083145450056,7.984327127538374,598.9118993091852,0.9204750187211906,3.857793355171737
632.8791098887361,97.70927638308301,7.985638463167192,598.8987226760695,0.920428696923611,3.8578774617924547
632.9791223902988,97.71024683332446,7.986963834451932,598.8852503812232,0.9203801738245242,3.857963830500339
633.0791348918615,97.7112161381084,7.98828990392048,598.8716195156385,0.920329955155146,3.8580515785850027
633.1791473934242,97.71217386913543,7.9896024202506,598.8579763630843,0.9202785786203138,3.8581397647078894
633.2791598949868,97.71310892742827,7.9908862182699405,598.8444764001053,0.9202266138984868,3.8582273889022742
633.3791723965496,97.71400954333177,7.9921252189560255,598.8312842960231,0.9201746626417453,3.858313392573265
633.4791848981123,97.7148632765129,7.993302429436257,598.8185739129352,0.920123358475792,3.8583966584977993
633.579197399675,97.71565701596077,7.994399942987922,598.8065283057159,0.9200733669999505,3.858476010824648
633.6792099012376,97.71637697998662,7.995398939038183,598.7953397220156,0.9200253857871663,3.8585502150744126
633.7792224028003,97.7170087162238,7.996279683164085,598.7852096022609,0.9199801443840068,3.8586179781395273
633.8792349043631,97.7175371016278,7.997021527092552,598.7763485796551,0.9199384043106604,3.858677948284257
633.9792474059258,97.71794634247625,7.997602908700386,598.7689764801777,0.9199009590609379,3.8587287151446987
634.0792599074884,97.71821997436888,7.998001352014269,598.7633223225847,0.9198686341022712,3.8587688097287804
634.1792724090511,97.71834086222758,7.998193467210766,598.7596243184082,0.9198422868757138,3.858796704416262
634.2792849106138,97.71829120029633,7.9981549506163185,598.7581298719568,0.919822806795941,3.858810812958736
634.3792974121766,97.71805251214128,7.997860584707248,598.7590955803155,0.9198111152512498,3.8588094904796253
634.4793099137393,97.7176056506507,7.997284238109757,598.7627872333456,0.9198081656035587,3.858791033474185
634.5793224153019,97.71696690239435,7.996452015613569,598.7686709258317,0.9198098186002523,3.858759545520215
634.6793349168646,97.71628307978516,7.995579087147959,598.7735322157766,0.9197960271023089,3.858738236749317
634.7793474184273,97.71558001879114,7.994698580140663,598.777179286347,0.919767270190246,3.858727973675025
634.87935991999,97.71486626566676,7.9938182324643545,598.7798027582529,0.9197264288502613,3.858726856113467
634.9793724215527,97.7141498524798,7.992945302609566,598.7815828916973,0.9196762227214555,3.858733088653034
