,Glicose,Insulina,Beta,T
5.201040208041609,88.29751047347911,2.0331393157040414,73.89529632217022,1.9506776717195526
5.301060212042408,88.60952255521835,1.9719421175919452,73.27343838189071,1.9688873462439602
5.4010802160432085,88.9235150993659,1.9138202815174463,72.6893827878422,1.9870942889757204
5.501100220044009,89.23936613879738,1.8586035319234564,72.14210837320799,2.005298500324653
5.601120224044809,89.55696086706243,1.8061392452169538,71.62888693452605,2.0234999807005165
5.70114022804561,89.87619163838474,1.7562924497689851,71.14528323168909,2.0416987305130085
5.801160232046409,90.196957967662,1.7089458259146642,70.68515498794447,2.0598947501717646
5.901180236047209,90.51916653046598,1.663999705953171,70.24065288989424,2.078088040086359
6.00120024004801,90.84273116304247,1.6213720741477549,69.80222058749514,2.096278600666304
6.10122024404881,91.16756659688025,1.5809719758908056,69.36252572131986,2.114466432321052
6.20124024804961,91.49357692183752,1.5426306955761713,68.92884521420166,2.1326515354599924
6.30126025205041,91.82068063527852,1.5062121954733327,68.5063894811485,2.150833910492454
6.40128025605121,92.14880103892214,1.471594496231602,68.09865834983555,2.169013557827703
6.501300260052011,92.47786542700952,1.4386668190511542,67.70779932123735,2.187190477874947
6.601320264052811,92.80780508630399,1.4073295856830248,67.33460756962776,2.205364671043328
6.7013402680536105,93.13855529609116,1.3774944184291134,66.97852594258009,2.2235361377419305
6.801360272054411,93.47005532817886,1.3490841401421796,66.63764496096695,2.2417048783797755
6.901380276055211,93.8022484468972,1.3220327742258475,66.30870281896036,2.259870893365824
7.001400280056012,94.13508190909846,1.2962855446346018,65.98708538403166,2.2780341831089737
7.101420284056811,94.46850696415724,1.2717988758737906,65.66682619695162,2.296194748018063
7.201440288057611,94.80247885397033,1.2485403929996228,65.34060647179035,2.3143525885018676
7.301460292058412,95.136950117076,1.226453362371418,65.0057045674957,2.332507704969103
7.401480296059212,95.47186994797984,1.205436815109911,64.66979423455781,2.350660097828423
7.5015003000600124,95.80719404811117,1.1854094258968968,64.33873646312259,2.368809767488419
7.601520304060812,96.1428806515166,1.1662984337189732,64.01700353392063,2.3869567143576225
7.701540308061612,96.47889052301753,1.148039633679369,63.70768015697245,2.4051009388445026
7.801560312062413,96.8151869582101,1.1305773769979433,63.412463471588524,2.423242441357468
7.901580316063213,97.15173578346528,1.1138645710111856,63.13166304636923,2.4413812223048654
8.001600320064012,97.4885053559288,1.0978626791722168,62.86420087920488,2.4595172820949815
8.101620324064813,97.82546656352115,1.0825417210507875,62.607611397275704,2.47765062113604
8.201640328065613,98.16259282493763,1.0678802723332792,62.35804145705186,2.4957812398362056
8.301660332066414,98.49986008964832,1.0538654648227042,62.11025034429344,2.5139091386035792
8.401680336067214,98.83724683789806,1.0404929864387051,61.85760977405047,2.5320343178462026
8.501700340068014,99.17473408059062,1.0277670805120984,61.59210400582209,2.5501567779720546
8.601720344068815,99.51229930052565,1.0156633399595032,61.31140214995212,2.568276519389055
8.701740348069613,99.84991277837449,1.0041061061030188,61.02537418299156,2.58639354250506
8.801760352070414,100.18754816951181,0.9930350623680757,60.7420300291454,2.6045078477278665
8.901780356071214,100.52518135743762,0.9823987457214081,60.4675718621997,2.6226194354652086
9.001800360072014,100.86279045377721,0.9721545466710538,60.20639410552159,2.6407283061247604
9.101820364072815,101.20035579828124,0.9622687092663542,59.96108343205925,2.658834460114135
9.201840368073615,101.53785995882563,0.9527163310979543,59.73241876434191,2.6769378978408827
9.301860372074415,101.87528773141169,0.9434813632978026,59.519371274479866,2.6950386197124945
9.401880376075216,102.21262614016597,0.9345566105391514,59.31910438416448,2.7131366261364
9.501900380076016,102.54986443734039,0.9259437310365565,59.12697376466816,2.731231917519967
9.601920384076816,102.88699410331218,0.917653236545877,58.93652733684437,2.7493244942705024
9.701940388077615,103.22400884658386,0.9097044923642763,58.73950527112764,2.7674143567952516
9.801960392078415,103.5609046037833,0.9021257173302205,58.525839987533544,2.7855015055014003
9.901980396079216,103.89767655681565,0.8949383357919803,58.28687945153748,2.8035859407960717
10.002000400080016,104.23430259065557,0.8880707549457584,58.03470479746232,2.821667663086329
10.102020404080816,104.57076252413556,0.8814598043622573,57.78159340805874,2.839746672779173
10.202040408081617,104.9070395661866,0.8750579480405172,57.53640907177498,2.8578229702815445
10.302060412082417,105.24311934789488,0.8688281757728081,57.30553588780944,2.8758965560003222
10.402080416083217,105.57898992250175,0.8627440031446308,57.092878266110645,2.8939674303423253
10.502100420084018,105.91464176540373,0.8567894715347166,56.89986092737727,2.912035593714311
10.602120424084816,106.25006777415254,0.8509591481150272,56.72542890305814,2.930101046522975
10.702140428085617,106.58526326845505,0.8452581258507543,56.566047535352205,2.9481637891749535
10.802160432086417,106.92022599017332,0.8397020235003209,56.415702477208576,2.9662238220768202
10.902180436087217,107.25495610332457,0.8343169856153797,56.2658996923265,2.984281145635089
11.002200440088018,107.58945619408122,0.8291396825408144,56.10566545515537,3.0023357602562126
11.102220444088818,107.92373127077083,0.8242173104147388,55.92154635089471,3.0203876663465814
11.202240448089618,108.25778109409463,0.8195705676535604,55.706172804556616,3.038436864312526
11.302260452090419,108.59158187273893,0.8151042747874061,55.48042650437344,3.0564833545603163
11.40228045609122,108.9251186756681,0.810764174452233,55.25698872135713,3.0745271374961605
11.502300460092018,109.2583798763202,0.8065113055529431,55.04471270182009,3.092568213526206
11.602320464092818,109.59135636724416,0.8023182419896463,54.84945326193732,3.1106065830565397
11.702340468093618,109.92404156009975,0.7981690926576597,54.67406678774643,3.1286422464931873
11.802360472094419,110.25643138565762,0.7940595014475083,54.51841123514763,3.146675204242113
11.90238047609522,110.5885242937993,0.7899966472449247,54.37934612990371,3.1647054567092217
12.00240048009602,110.92032125351714,0.7859992439308491,54.25073256764008,3.182733004300356
12.10242048409682,111.25182575291439,0.7820975403814293,54.123433213844734,3.2007578474212974
12.20244048809762,111.58304379920513,0.7783333204680206,53.98531230386827,3.218779986477768
12.30246049209842,111.91398391871435,0.7747599030571862,53.82123564292389,3.236799421875428
12.40248049609922,112.24464492631299,0.7713833378959272,53.62799957251066,3.2548161540198763
12.50250050010002,112.57500562765097,0.768111569261642,53.42861428482514,3.2728301833166524
12.60252050410082,112.90505550432543,0.7649026799915766,53.234092827472665,3.290841510171234
12.70254050810162,113.23478655883713,0.7617267405106191,53.05211006838651,3.308850134989038
12.80256051210242,113.56419314166536,0.7585649836225246,52.88720603996694,3.32685605817542
12.902580516103221,113.89327195126793,0.7554098045099148,52.74078593908117,3.344859280135676
13.002600520104021,114.2220220340812,0.7522647607342785,52.61112012706343,3.3628598012750404
13.102620524104822,114.55044478452005,0.7491445722359709,52.49334412971492,3.3808576219986866
13.202640528105622,114.87854394497788,0.7460751213342139,52.37945863730383,3.3988527427117283
13.30266053210642,115.20632560582659,0.7430934527270968,52.25832950456533,3.416845163819217
13.402680536107221,115.53379820541667,0.740247773491575,52.115687750701575,3.4348348857261453
13.502700540108021,115.86096429580336,0.7375572878286435,51.94504717425884,3.4528219088374428
13.602720544108822,116.18780714943476,0.7349457285727282,51.76698445404633,3.47080623355798
13.702740548109622,116.51431772307825,0.7323732983599387,51.59293862011983,3.4887878602925664
13.802760552110422,116.8404895264445,0.7298126934410978,51.43066136496967,3.5067667894459493
13.902780556111223,117.16631828256196,0.7272474617432604,51.28464822598306,3.5247430214228173
14.002800560112023,117.49180192777696,0.7246720028697137,51.15613858544411,3.5427165566277976
14.102820564112823,117.81694061175364,0.7220915680999765,51.04311567053383,3.560687395465456
14.202840568113622,118.14173669747392,0.7195222603898002,50.94030655333012,3.578655538340298
14.302860572114422,118.4661947612376,0.7169910343711673,50.83918215080778,3.5966209856567697
14.402880576115223,118.7903215926623,0.7145356963522933,50.72795722483849,3.6145837378192547
14.502900580116023,119.11412614931962,0.7122046804832283,50.59165310814543,3.6325437952320763
14.602920584116823,119.43760612699855,0.7099902449670562,50.43148940200251,3.650501158299498
14.702940588117624,119.76074806966977,0.7078278019041724,50.26662853098548,3.6684558274257224
14.802960592118424,120.08354422125961,0.7056806920215878,50.10846849216807,3.6864078030148906
14.902980596119225,120.40598916904588,0.7035240405903325,49.96465531370905,3.704357085471084
15.003000600120025,120.72807984365787,0.7013447574254561,49.83908305485222,3.7223036751983227
15.103020604120823,121.04981551907635,0.6991415368860274,49.73189380592637,3.740247572600566
15.203040608121624,121.37119781263365,0.6969248578751348,49.639477688345345,3.7581887780817147
15.303060612122424,121.69223068501357,0.6947169838398857,49.554472854607994,3.7761272920456066
15.403080616123225,122.01292044025136,0.6925519627714071,49.465765488298196,3.7940631148960198
15.503100620124025,122.33327572573383,0.6904756272048452,49.358489804084854,3.8119962470366713
15.603120624124825,122.65330476458288,0.6885316219601084,49.21826563125923,3.829926688871219
15.703140628125626,122.97299630151059,0.6866644384431275,49.06179350390556,3.8478544408032587
15.803160632126426,123.29233957720092,0.6848200410854628,48.90673987966771,3.8657795032363262
15.903180636127226,123.61132773909907,0.6829642631329886,48.76441002674232,3.883701876573897
16.003200640128025,123.92995663355252,0.6810767856657023,48.6414583518158,3.901621561219385
16.103220644128825,124.24822480581108,0.6791511375977243,48.53988840006433,3.919538557576146
16.203240648129626,124.5661335000268,0.6771946956772982,48.457052855153854,3.9374528660474724
16.303260652130426,124.88368665925408,0.6752286844867905,48.38565353924011,3.9553644870365976
16.403280656131226,125.20089092544961,0.6732881764426911,48.31374141296856,3.973273420946695
16.503300660132027,125.51775563947234,0.6714220917956126,48.22471657547449,3.991179668180876
16.603320664132827,125.83429171140773,0.6696874004432875,48.0991916892975,4.009083229142193
16.703340668133627,126.15049060801904,0.6680407408751525,47.95075145541936,4.026984104233637
16.803360672134428,126.46633944410468,0.666415387355881,47.802148983559455,4.04488229385814
16.903380676135228,126.78183095349661,0.6647735643140331,47.66659433780692,4.06277779841857
17.00340068013603,127.09696087274622,0.6630931634426136,47.55177560330047,4.080670618317739
17.10342068413683,127.41172794112434,0.6613677436990723,47.45985888622845,4.098560753958396
17.20344068813763,127.72613390062118,0.6596065313053033,47.38748831382881,4.11644820574323
17.30346069213843,128.04018349594634,0.6578344197476464,47.325786034389104,4.134332974074869
17.403480696139226,128.35388447452888,0.6560919697768856,47.26035221724648,4.152215059355882
17.503500700140027,128.66724758651725,0.6544354094082496,47.1712650527877,4.170094461988777
17.603520704140827,128.98028108077858,0.6529078895778091,47.04293604516429,4.1879711823760015
17.703540708141627,129.29297010982935,0.6514313528405232,46.902247428260424,4.205845220919943
17.803560712142428,129.6053051644647,0.6499550880147962,46.76762845004858,4.223716578022927
17.903580716143228,129.91728072940387,0.6484494428255015,46.64993204505534,4.241585254087221
18.00360072014403,130.22889430572837,0.6469007462427148,46.554126622833934,4.259451249515031
18.10362072414483,130.54014641088202,0.6453113084817126,46.47929606796428,4.277314564708503
18.20364072814563,130.8510405786709,0.6436994210029733,46.41863974005293,4.295175200069721
18.30366073214643,131.16158335926346,0.6420993565121765,46.35947247373312,4.313033156000712
18.40368073614723,131.4717843191904,0.6405613689602035,46.28322457866474,4.330888432903439
18.50370074014803,131.78165364237825,0.639138991770423,46.16998681261084,4.348741031179808
18.60372074414883,132.09118089308865,0.6377761531460515,46.03973303802538,4.366590951231663
18.70374074814963,132.40035592532203,0.6364177083916098,45.913193097671446,4.384438193460786
18.80376075215043,132.70917331883987,0.63503370033353,45.801802085039796,4.402282758268902
18.90378075615123,133.01763055416512,0.6336097594592539,45.71102122536792,4.420124646057676
19.003800760152032,133.32572801258246,0.6321471039172322,45.640337875639965,4.437963857228708
19.103820764152832,133.63346897613815,0.6306625395169252,45.58326552458677,4.455800392183543
19.203840768153633,133.94085962764,0.6291884597288021,45.52734379268585,4.473634251323663
19.30386077215443,134.24790905065757,0.6277728456843418,45.45413843216141,4.49146543505049
19.40388077615523,134.55462625687696,0.6264633144347383,45.34518087778059,4.509293943765386
19.50390078015603,134.86100117200095,0.6252046264039982,45.22106342133526,4.527119777869654
19.60392078415683,135.1670246180341,0.6239458378974292,45.10178911221507,4.544942937764535
19.70394078815763,135.47269146745353,0.622657924474365,44.99886984539338,4.562763423851211
19.80396079215843,135.7779995606909,0.621328013509443,44.917392387352706,4.580581236530804
19.90398079615923,136.08294970613235,0.6199593841926043,44.85601837608476,4.598396376204374
20.004000800160032,136.38754568011856,0.6185714675290935,44.806984321090425,4.616208843272921
20.104020804160832,136.69179422694472,0.6171998463394592,44.756101603379754,4.6340186381373885
20.204040808161633,136.99570505886047,0.6158962552595535,44.68275647547198,4.651825761198656
20.304060812162433,137.29928523091735,0.6146979988159734,44.57176519500638,4.669630212857543
20.404080816163233,137.60252264679318,0.6135377815645999,44.44950956879602,4.687431993514812
20.504100820164034,137.90540875059145,0.6123672265721842,44.33582235502458,4.705231103571162
20.604120824164834,138.20793867354837,0.6111582101624012,44.24226784268581,4.723027543427233
20.704140828165635,138.5101108627478,0.6099008552430739,44.17289264402783,4.740821313483607
20.804160832166435,138.81192708112124,0.6086035313061731,44.12422569455316,4.758612414140801
20.904180836167235,139.11339240744786,0.6072928544278177,44.08527825301869,4.776400845799277
21.004200840168036,139.4145152363544,0.6060136872682745,44.03754390143574,4.794186608859435
21.104220844168832,139.7153072199002,0.6048288184963062,43.95512572967844,4.811969703721613
21.204240848169633,140.01576824879842,0.6037362883901435,43.83821853906585,4.829750130786093
21.304260852170433,140.31588457595407,0.6026585661544482,43.71891137453648,4.847527890453093
21.404280856171233,140.61564877961524,0.6015529045689055,43.61539665163581,4.865302983122774
21.504300860172034,140.9150571727927,0.6003973180048094,43.53702557420531,4.883075409195235
21.604320864172834,141.2141098032601,0.599190582425064,43.484308134382395,4.900845169070515
21.704340868173635,141.5128104535537,0.597952235384182,43.448913112600486,4.918612263148594
21.804360872174435,141.81116664097266,0.5967225760282862,43.41366807758896,4.936376691829392
21.904380876175235,142.10918961757875,0.5955626650951084,43.352559386373166,4.954138455512768
22.004400880176036,142.40688758711872,0.5945166128556869,43.24650794363701,4.971897554598522
22.104420884176836,142.7042462511817,0.5935030645408097,43.12983786678762,4.989653989486394
22.204440888177636,143.00125667583927,0.5924702762245645,43.02518843110362,5.007407760576061
22.304460892178437,143.29791432770924,0.5913911742828702,42.94445019686805,5.025158868267146
22.404480896179237,143.59421854851246,0.5902604437470598,42.88995594134693,5.042907312959208
22.504500900180037,143.89017255507295,0.5890945283038798,42.85448065878929,5.060653095051746
22.604520904180838,144.1857834393177,0.5879316302954911,42.82124156042714,5.0783962149442
22.704540908181638,144.4810621682769,0.5868317107194684,42.763898074475485,5.09613667303595
22.80456091218244,144.77601676433102,0.5858381877398086,42.663118074377266,5.113874469726315
22.904580916183235,145.07063358288116,0.5848724687447698,42.553157451027566,5.131609605414557
23.004600920184036,145.36490448721128,0.5838867163958013,42.45557262190403,5.149342080499875
23.104620924184836,145.65882556240302,0.5828569992189976,42.381186477595854,5.16707189538141
23.204640928185636,145.95239662718856,0.5817805581545196,42.33124814062951,5.184799050458243
23.304660932186437,146.24562123395046,0.5806758065565933,42.29743296546875,5.202523546129393
23.404680936187237,146.5385066687217,0.5795823301935109,42.26184253851461,5.220245382793821
23.504700940188037,146.83106395118577,0.5785608872476299,42.19700467810541,5.237964560850429
23.604720944188838,147.12329599159773,0.5776262274296238,42.095852988535285,5.255681080698057
23.704740948189638,147.41518995411454,0.576703430521878,41.99229812850085,5.273394942735488
23.80476095219044,147.70673933061917,0.57575342897867,41.90449492536959,5.2911061473614405
23.90478095619124,147.9979412876706,0.5747581845473181,41.840826395174105,5.308814694974577
24.00480096019204,148.28879666538683,0.5737206819461366,41.79990651877322,5.326520585973501
24.10482096419284,148.57930997744475,0.572664928864436,41.77058024185201,5.344223820756753
24.20484096819364,148.86948941108025,0.5716359559625229,41.73192347492178,5.361924399722815
24.30486097219444,149.15934606201512,0.5706954436616629,41.65522670678437,5.37962232327011
24.40488097619524,149.44887574586772,0.5698175308608716,41.55201410160908,5.397317591797
24.50490098019604,149.73806731715214,0.5689361749422555,41.45335950629074,5.415010205701789
24.60492098419684,150.0269150984627,0.5680167293599757,41.37578829265369,5.432700165382718
24.704940988197638,150.3154173585271,0.5670473139980138,41.324967713330246,5.450387471237971
24.80496099219844,150.6035763122063,0.5660388151701715,41.29570690176062,5.4680721236656735
24.90498099619924,150.89139812049456,0.5650248856200709,41.27195687219295,5.485754123063889
25.00500100020004,151.17889289051953,0.5640619445211539,41.22681051968334,5.503433469830619
25.10502100420084,151.466069909438,0.5632016761675256,41.13540240148344,5.521110164363811
25.20504100820164,151.75291763097763,0.5623753084534389,41.03024610988376,5.538784207061348
25.30506101220244,152.0394265987375,0.5615259741773319,40.939049444233575,5.556455598321056
25.40508101620324,152.32559234400918,0.5606257605763493,40.87546556870457,5.5741243385407
25.50510102020404,152.61141484845584,0.5596726194141173,40.84050030073448,5.591790428117985
25.60512102420484,152.8968985441119,0.558690366980743,40.82251211102707,5.609453867450559
25.70514102820564,153.18205231338325,0.5577286840928148,40.79721212355215,5.627114656936007
25.805161032206442,153.46688907086224,0.5568606857995793,40.728828498706385,5.644772796971855
25.905181036207242,153.75140603565325,0.5560681255511614,40.62580567045311,5.662428287955572
26.005201040208043,154.0355897632384,0.555270476053917,40.52788777313578,5.680081130284564
26.105221044208843,154.3194338293381,0.5544281405959601,40.45491514828355,5.697731324356179
26.205241048209643,154.60293657982118,0.5535294494555659,40.41274166277638,5.715378870567707
26.305261052210444,154.886101130705,0.5525906599011707,40.393234708845036,5.733023769316374
26.405281056211244,155.16893536815522,0.551655956191372,40.37427520407111,5.750666020999351
26.505301060212044,155.45145194454778,0.5507974265212728,40.319768906099824,5.768305626013747
26.60532106421284,155.73365340385848,0.5500278812967173,40.222930912496395,5.7859425847566115
26.70534106821364,156.01552541834795,0.5492610178849778,40.12713539219441,5.803576897624936
26.805361072214442,156.29706131349397,0.5484554265915983,40.05361060716763,5.82120856501565
26.905381076215242,156.57825908050805,0.5475972224061032,40.00948293822603,5.838837587325625
27.005401080216043,156.85912137633525,0.546700045001998,39.98777688501583,5.856463964951674
27.105421084216843,157.13965552365434,0.5458050587367687,39.967415066019505,5.874087698290547
27.205441088217643,157.41987348269967,0.5449807864672692,39.91330173866218,5.8917087877389385
27.305461092218444,157.69977704577818,0.5442356775863596,39.82075605533774,5.909327233693481
27.405481096219244,157.9793532803549,0.5434910091796699,39.7302901051468,5.926943036550748
27.505501100220044,158.25859614854465,0.5427088179122143,39.66178715634893,5.9445561967072535
27.605521104220845,158.53750407143454,0.5418776395931479,39.62125934558059,5.962166714559452
27.705541108221645,158.81607992908383,0.5410125091757673,39.60084767785517,5.979774590503741
27.805561112222446,159.09433106052407,0.5401549607575097,39.578822026562996,5.997379824936453
27.905581116223246,159.37226901502794,0.5393715497528944,39.52034005995807,6.014982418253866
28.005601120224046,159.64989306943716,0.5386557965738892,39.4284129777353,6.032582370852196
28.105621124224847,159.9271914043759,0.537935018683017,39.34138307263964,6.050179683127602
28.205641128225647,160.20415834809322,0.5371731746065559,39.27851638806367,6.067774355476179
28.305661132226447,160.4807928051605,0.5363615980458954,39.2444518474225,6.085366388293968
28.405681136227244,160.75709825647152,0.5355189978775372,39.22920125415378,6.102955781976947
28.505701140228044,161.0330827592424,0.5346914581530945,39.20814929171765,6.120542536921037
28.605721144228845,161.30875820349414,0.5339479889568168,39.14438935112261,6.138126653522097
28.705741148229645,161.58412111094327,0.5332655178968272,39.049860207827436,6.155708132175929
28.805761152230446,161.8591595742434,0.5325703535069445,38.96435835691186,6.173286973278273
28.905781156231246,162.13386800360038,0.5318267348058728,38.907382494218,6.190863177224813
29.005801160232046,162.408245899452,0.5310295256659304,38.881739414612795,6.208436744411171
29.105821164232847,162.6822978524676,0.5302042148130494,38.87354401198799,6.22600767523291
29.205841168233647,162.9560335435485,0.529406915826776,38.852219279260154,6.2435759700855336
29.305861172234447,163.22946525728406,0.5287093911214009,38.77855687896653,6.261141629364489
29.405881176235248,163.50258429611245,0.5280569158153793,38.68208132138455,6.27870465346516
29.505901180236048,163.775379281244,0.5273785494790366,38.601997946889355,6.296265042782872
29.60592118423685,164.04784556075742,0.5266440062493922,38.55514555766819,6.313822797712894
29.70594118823765,164.31998410051486,0.5258569885784454,38.53947637242775,6.331377918650432
29.80596119223845,164.5918014841618,0.5250551872331761,38.5340560263942,6.348930405990634
29.90598119623925,164.8633099131271,0.5243102812955448,38.49906357131318,6.36648026012859
30.00600120024005,165.134516720726,0.5236644056699826,38.41084088360211,6.384027481459329
30.10602120424085,165.4054071070588,0.5230254720588213,38.32060814805824,6.4015720703778225
30.206041208241647,165.67597333615186,0.5223442347650662,38.256244537619516,6.41911402727898
30.306061212242447,165.94621345965206,0.5216066729639334,38.2257017240892,6.436653352557656
30.406081216243248,166.21613119584998,0.5208332583258329,38.217403055822786,6.45419004660864
30.506101220244048,166.48573592967992,0.5200789550163682,38.200243557728044,6.471724109826669
30.60612122424485,166.7550402328854,0.5194181077113643,38.13206518972767,6.489255542606414
30.70614122824565,167.0240356971359,0.5187970882129819,38.04298584457166,6.506784345342492
30.80616123224645,167.29271192729897,0.5181500938915706,37.97071975134344,6.524310518429458
30.90618123624725,167.56106525270098,0.5174524518341401,37.92950028011694,6.54183406226181
31.00620124024805,167.8290973564222,0.5167122807232731,37.91466275282974,6.559354977233983
31.10622124424885,168.09681527529665,0.5159704908371254,37.9026444432831,6.576873263740358
31.20624124824965,168.3642310945462,0.5152989124079977,37.85204870910778,6.594388922175254
31.30626125225045,168.6313441169747,0.5146909347314379,37.76638210334466,6.611901952932929
31.40628125625125,168.89814242713194,0.5140710400109595,37.68948304074024,6.629412356407585
31.50630126025205,169.16462091365352,0.5134055318163936,37.64111354620677,6.646920132993363
31.606321264252852,169.4307797121077,0.5126930337804331,37.622091286094815,6.664425283084347
31.706341268253652,169.69662420499554,0.5119644895986327,37.61428956819326,6.681927807074559
31.806361272254453,169.9621650217508,0.511283163029409,37.58063734172926,6.699427705357965
31.906381276255253,170.22740871837917,0.5106871544418433,37.498568993052636,6.716924978328469
32.00640128025605,170.49234267843426,0.5100962297314492,37.41519707561916,6.734419626379916
32.106421284256854,170.7569596506156,0.5094632899366671,37.35858596090573,6.751911649906097
32.20644128825765,171.0212580864327,0.5087765332702359,37.33577505475732,6.769401049300735
32.306461292258454,171.28524209251864,0.5080591612401901,37.332947333391786,6.786887824957503
32.40648129625925,171.54892143062997,0.5073693786498609,37.31542934339988,6.804371977270009
32.506501300260055,171.81230755605895,0.5067758351952679,37.24219314618967,6.821853506631805
32.60652130426085,172.07539013017086,0.5062120203684194,37.152719590011756,6.839332413436381
32.706541308261656,172.33815885357978,0.5056117046662508,37.08700268554433,6.856808698077171
32.80656131226245,172.60061040620474,0.5049520355644278,37.05888572366061,6.874282360947548
32.90658131626326,172.8627478146885,0.5042496183088508,37.05832058370021,6.891753402440829
33.00660132026405,173.12458045239774,0.5035605159156558,37.05136773346918,6.909221822950266
33.10662132426485,173.38612198661144,0.502967464858773,36.987869141220735,6.926687622869058
33.206641328265654,173.6473648405908,0.5024208332487478,36.89764475036597,6.944150802590343
33.30666133226645,173.9082969074352,0.5018428079176487,36.82831853262054,6.961611362507199
33.406681336267255,174.16891410001426,0.5012056444659287,36.796966548221626,6.979069303012646
33.50670134026805,174.42921900163228,0.5005232690667318,36.79503166965994,6.996524624499644
33.606721344268855,174.68922086602845,0.49985127846589306,36.78832358167974,7.013977327361097
33.70674134826965,174.94893327292476,0.49927227002093116,36.72597661290319,7.031427411989846
33.806761352270456,175.2083482198478,0.49873370970878156,36.640114159783664,7.048874878778676
