,Glicose,Insulina,Beta
10.204081632653061,118.57178042725931,12.418255210060567,992.6411668403753
10.304121648659462,118.92839462042117,12.41829850869155,993.710859308005
10.404161664665866,119.28460752456411,12.418634583959662,993.3919579278544
10.504201680672269,119.64041950386998,12.418728410123427,994.2069060250546
10.60424169667867,119.99583111179753,12.419185674801414,993.2868015925327
10.704281712685074,120.3508426466748,12.419076250512326,995.0530695969754
10.804321728691477,120.70545479040018,12.419794037651728,992.860538932621
10.904361744697878,121.05966772900561,12.419729831246158,994.396184017936
11.004401760704281,121.41348214387584,12.420287406252521,992.9379931790578
11.104441776710683,121.76689829560425,12.420309816971347,994.0437390038126
11.204481792717086,122.11991678581076,12.420728031932677,993.2294365516008
11.30452180872349,122.47253795671082,12.420886204907065,993.6631626969458
11.40456182472989,122.82476232170049,12.421184116453663,993.4080615897169
11.504601840736294,123.17659025140422,12.42114294793647,994.7985065770403
11.604641856742695,123.52802233562856,12.421645851458205,993.521553296353
11.704681872749099,123.87905886074272,12.4216959927136,994.4522089959044
11.804721888755502,124.22970040760458,12.422131205708206,993.4817990214452
11.904761904761903,124.57994730706429,12.422233094775988,994.1434494264472
12.004801920768307,124.92980010520361,12.422633462193167,993.321062221074
12.10484193677471,125.27925914813189,12.422712013011857,994.0838821796481
12.204881952781111,125.62832497734868,12.423081642119916,993.3917069235304
12.304921968787514,125.97699790895933,12.42293516765349,995.265335767576
12.404961984793918,126.3252785959629,12.423602595174474,993.0637479104503
12.505002000800319,126.67316723478771,12.423520515440057,994.6055703039598
12.605042016806722,127.02066450070869,12.424172976021314,992.4492334675734
12.705082032813124,127.36777059518964,12.424026483689058,994.30606452104
12.805122048819527,127.71448615137442,12.42430865469263,993.9954439745733
12.90516206482593,128.06081152365277,12.424467408405548,994.3006384033488
13.005202080832332,128.40674717415078,12.424643867880647,994.5102034472419
13.105242096838735,128.7522935688182,12.42500935838263,993.7471404969696
13.205282112845136,129.09745107270672,12.425083864333125,994.462290958752
13.30532212885154,129.44222022340583,12.425510704444546,993.3648735708961
13.405362144857943,129.7866013311269,12.425457261444505,994.7255293028761
13.505402160864344,130.13059496691372,12.425794120982086,994.07186804937
13.605442176870747,130.47420146993045,12.425881767848994,994.6962473401679
13.70548219287715,130.8174213453121,12.426169366867459,994.2798395993514
13.805522208883552,131.1602550076584,12.426517597716844,993.5379653483508
13.905562224889955,131.50270282668103,12.426490898307813,994.7404370940762
14.005602240896359,131.84476535056302,12.426837396748196,993.99031081074
14.10564225690276,132.18644291017696,12.426870500120641,994.8718652976963
14.205682272909163,132.5277360264545,12.427166962834592,994.36721648007
14.305722288915565,132.86864510158864,12.427519866562882,993.5550318665122
14.405762304921968,133.20917049956333,12.427466471612677,994.8783301538042
14.505802320928371,133.5493127669919,12.427770508869493,994.3082290467747
14.605842336934773,133.88907226487046,12.42795625922734,994.3560605723884
14.705882352941176,134.2284494336893,12.428082890250783,994.7126782033106
14.805922368947577,134.5674447511904,12.428466663798769,993.6915908989356
14.90596238495398,134.90605855316994,12.428466199718958,994.7143544754575
15.006002400960384,135.24429134862928,12.428615832671769,994.9309757003087
15.106042416966785,135.58214359974983,12.429139421089806,993.1306084428953
15.206082432973188,135.91961558952713,12.429040780847245,994.669037472577
15.306122448979592,136.25670787027613,12.42916356648543,995.0128358781951
15.406162464985993,136.59342088415454,12.429606383696543,993.6167504251721
15.506202480992396,136.929754940118,12.429554311537789,994.8956424508038
15.6062424969988,137.265710597381,12.429915835515567,993.9230700842376
15.7062825130052,137.6012881981468,12.430110088184222,993.8516965329509
15.806322529011604,137.9364881470343,12.429986539018193,995.5129620996182
15.906362545018006,138.27131098473433,12.4303430297406,994.5430740353125
16.00640256102441,138.60575706297948,12.430671545443511,993.7159131822258
16.106442577030812,138.93982675625398,12.430621018253953,994.9677456222146
16.206482593037215,139.2735205712912,12.430767162513611,995.1333170485912
16.306522609043615,139.60683896073965,12.431314877785168,993.0693315477049
16.406562625050018,139.9397822015874,12.431237870554103,994.4572577498091
16.50660264105642,140.27235080759615,12.431173942500836,995.7741077748822
16.606642657062824,140.6045453095382,12.431890854463864,992.7349104641212
16.706682673069228,140.9363659067764,12.431817877281077,994.0916221738286
16.806722689075627,141.26781313398888,12.431755194826241,995.39177658269
16.90676270508203,141.59888748018219,12.432188449148782,993.9065066119746
17.006802721088434,141.92958926201365,12.432381635539203,993.7595085428912
17.106842737094837,142.2599189106796,12.432414462212568,994.511326782561
17.20688275310124,142.58987687303548,12.432482717188128,995.0612252340137
17.306922769107643,142.9194635794355,12.432669588772374,994.9349005193106
17.406962785114043,143.24867946331747,12.433084232632087,993.5076737511023
17.507002801120446,143.577524846369,12.433033290700502,994.7207279360422
17.60704281712685,143.9060002088279,12.432968155506801,996.0157164580226
17.707082833133253,144.23410604102926,12.43342103957865,994.3453045982793
17.807122849139656,144.56184265554228,12.43364009451161,994.003440869446
17.907162865146056,144.88921046785822,12.433619835955188,995.030467750285
18.00720288115246,145.2162099418302,12.433711578702887,995.4116406588174
18.107242897158862,145.5428415222744,12.43413382006814,993.8804032698348
18.207282913165265,145.86910553284443,12.434221937978934,994.270613207282
18.30732292917167,146.195002427015,12.434263034611801,994.930175382403
18.407362945178072,146.5205326345605,12.434375432858872,995.1731230491729
18.50740296118447,146.84569655155158,12.434433569991352,995.7286224749414
18.607442977190875,147.17049464756158,12.434857995142426,994.141048295688
18.707482993197278,147.49492724817975,12.43500858407569,994.14452869761
18.80752300920368,147.81899477946286,12.43498968590581,995.1372225581309
18.907563025210084,148.14269769000543,12.435078140920647,995.4982318516169
19.007603041216484,148.46603640661328,12.435393899393553,994.5165461443946
19.107643057222887,148.78901128304247,12.435515215489193,994.6733213338933
19.20768307322929,149.11162277457086,12.43578105739874,993.9705540499815
19.307723089235694,149.43387123585512,12.435780807232712,994.8380166883089
19.407763105242097,149.7557571019447,12.435709343103595,996.128059020324
19.507803121248497,150.07728084007863,12.436009441747311,995.2049805391672
19.6078431372549,150.39844279225295,12.436184329842016,995.0207835806949
19.707883153261303,150.71924340150017,12.436501930248383,993.9768591819151
19.807923169267706,151.0396830234138,12.436572175219645,994.4066070605426
19.90796318527411,151.35976208724145,12.436565426115736,995.2961628806528
20.00800320128051,151.67948102236937,12.436658338509272,995.5848020622584
20.108043217286912,151.99884023750818,12.436874391494564,995.1271708875724
20.208083233293316,152.3178401095256,12.436997226296095,995.2261607047042
20.30812324929972,152.63648109420768,12.437417477316206,993.5190089626956
20.408163265306122,152.9547635065312,12.437449971734619,994.1541373345983
20.508203281312525,153.27268780271828,12.43749582422384,994.706191150001
20.608243297318925,153.59025436171882,12.43736620348844,996.3262046923171
20.708283313325328,153.90746366207725,12.437644765312413,995.4542231341317
20.80832332933173,154.2243160286033,12.437732131816345,995.7446860180289
20.908363345338135,154.54081192332382,12.43809293151536,994.3544200919607
21.008403361344538,154.85695166710744,12.438100752341763,995.1237292224504
21.108443377350937,155.1727357557585,12.438491871456616,993.5307115825088
21.20848339335734,155.48816448627167,12.438458393470267,994.5475597065014
21.308523409363744,155.80323832559012,12.43852044205902,994.9733221920934
21.408563425370147,156.1179576670806,12.438628272241212,995.1128605316839
21.50860344137655,156.4323228836483,12.438574827280666,996.2504804157333
21.608643457382954,156.74633443263184,12.438819832024091,995.5306825411452
21.708683473389353,157.05999264309622,12.43881786353602,996.3443353867627
21.808723489395756,157.3732979825635,12.439117809636492,995.2697550242717
21.90876350540216,157.68625078334097,12.439204861568566,995.5200725844239
22.008803521408563,157.9988514927995,12.439477428196072,994.6029061821176
22.108843537414966,158.31110046533146,12.43960092113278,994.6151748253731
22.208883553421366,158.62299812340754,12.439784281103424,994.2463281778781
22.30892356942777,158.93454484305315,12.439870938185354,994.4820649212256
22.408963585434172,159.24574103039038,12.439947306518416,994.7796710565525
22.509003601440575,159.55658708427063,12.44004597274059,994.9331390592761
22.60904361744698,159.8670833897007,12.440091976519927,995.4174961737999
22.70908363345338,160.1772303561769,12.440210689720722,995.4371983152212
22.80912364945978,160.4870283615908,12.440276962692572,995.7872960989953
22.909163665466185,160.79647781223278,12.440397991177642,995.784949690159
23.009203681472588,161.10557909250073,12.440507912817038,995.8498919441357
23.10924369747899,161.41433259521366,12.44061254100013,995.9448074497981
23.20928371348539,161.7227387191428,12.44076945344445,995.7006059012525
23.309323729491794,162.0307978392805,12.440846927626774,995.9624572749708
23.409363745498197,162.33851036138975,12.440966594893602,995.9498798531997
23.5094037615046,162.64587668189955,12.441178620444294,995.3361033982792
23.609443777511004,162.95289715350773,12.441178981941365,996.0863618234596
23.709483793517407,163.2595722312575,12.441504448664531,994.7277592719278
23.809523809523807,163.5659022256165,12.44151143512921,995.4286686454515
23.90956382553021,163.8718875657797,12.441532664311005,996.0363173426542
24.009603841536613,164.1775286630246,12.441759177737357,995.3033554108654
24.109643857543016,164.48282585290013,12.441761189762465,996.0310527482542
24.20968387354942,164.7877795766057,12.441984171863016,995.3110071112721
24.30972388955582,165.09239016795343,12.441989709074788,996.0108853941072
24.409763905562222,165.39665806442656,12.442201370369892,995.3551140426797
24.509803921568626,165.70058360144768,12.442199744876289,996.0974726615987
24.60984393757503,166.0041672153546,12.44240773120101,995.4563542748888
24.709883953581432,166.30740923985712,12.442397384548975,996.2519936077416
24.809923969587835,166.61031011196826,12.442606090341892,995.5967952551084
24.909963985594235,166.91287016237433,12.442586344853007,996.4507400851305
25.010004001600638,167.21508983003002,12.442800703352413,995.7487947742478
25.11004401760704,167.5169694418104,12.442775364070208,996.6362221837464
25.210084033613445,167.81850943871052,12.442999017772115,995.8630199019028
25.310124049619848,168.11971014455528,12.442977813543823,996.7191689807637
25.410164065626248,168.42057200051545,12.443210969658194,995.8727802333204
25.51020408163265,168.72109533045744,12.443210615403332,996.5852492741683
25.610244097639054,169.0212805709523,12.44344605322729,995.7134190231617
25.710284113645457,169.32112805220493,12.443488889351658,996.1306807557866
25.81032412965186,169.62063819769654,12.44370606151364,995.3712862357097
25.91036414565826,169.91981135397762,12.443814273541582,995.3412908923307
26.010404161664663,170.2186479190282,12.443971449054656,994.9768410783073
26.110444177671067,170.51714826907184,12.444154203092776,994.4344360085199
26.21048419367747,170.815312772761,12.444277388700819,994.2910682808347
26.310524209683873,171.11314179571517,12.44423327117639,995.2809949518341
26.410564225690273,171.41063577808308,12.444558430184973,993.7567647863192
26.510604241696676,171.70779499835191,12.444402637417102,995.5043034396604
26.61064425770308,172.00461990123938,12.44434976378136,996.5518709168474
26.710684273709482,172.3011108798822,12.444544906091922,995.901495560032
26.810724289715886,172.59726825397266,12.444501068227128,996.8848134462123
26.91076430572229,172.89309246134127,12.44475763667423,995.8044438004908
27.01080432172869,173.188583819406,12.444813886221954,996.0957357064301
27.11084433773509,173.48374274551554,12.445040066540633,995.2136384978655
27.210884353741495,173.77856959035933,12.445231007449516,994.5686698463795
27.310924369747898,174.07306471062338,12.445236036371076,995.2040851882167
27.4109643857543,174.36722852618806,12.44546084390948,994.3161125674352
27.5110044017607,174.66106134195678,12.445308770145392,996.0371507276549
27.611044417767104,174.95456360546947,12.445436300082878,995.8174625680751
27.711084433773507,175.24773564636575,12.445470309033249,996.2448691854089
27.81112444977991,175.54057785631622,12.445585656824365,996.1035097619334
27.911164465786314,175.8330906068208,12.445784114900787,995.3779519575371
28.011204481792717,176.12527425523936,12.44594593419057,994.9034603690376
28.111244497799117,176.41712916635052,12.4460201952299,995.0380659301522
28.21128451380552,176.70865571728953,12.446068876397117,995.349718606213
28.311324529811923,176.99985426556728,12.445983751775374,996.6006385207016
28.411364545818326,177.29072522288078,12.446142060278989,996.137343357444
28.51140456182473,177.58126891732257,12.44618154521734,996.508260611273
28.61144457783113,177.87148575027362,12.446395946341957,995.6411455987268
28.711484593837532,178.16137606497372,12.44656461952087,995.0921229498815
28.811524609843936,178.45094024602693,12.446839755558138,993.7835982423607
28.91156462585034,178.74017859562113,12.446638500252282,995.8510564898207
29.011604641856742,179.02909154652076,12.446552056656756,997.1059639888967
29.111644657863142,179.31767949121766,12.446816407607269,995.8619256248419
29.211684673869545,179.60594274384397,12.446966003567265,995.4303368997804
29.31172468987595,179.89388167817563,12.447074800744986,995.2862705806201
29.41176470588235,180.18149667144718,12.447252469018023,994.6458316623969
29.511804721888755,180.46878804387353,12.44709621632141,996.3950468699281
29.611844737895154,180.75575622450162,12.447192346302216,996.3342265490251
29.711884753901558,181.04240156043045,12.447389636082013,995.5425396802289
29.81192476990796,181.32872440204585,12.447569434687479,994.8718358673353
29.911964785914364,181.61472509029576,12.447530207094502,995.777010700595
30.012004801920767,181.90040402087803,12.447572893873174,996.0899762343007
30.11204481792717,182.1857615392842,12.447544813743276,996.9136608580424
30.21208483393357,182.4707980488444,12.44782596672331,995.4946358418392
30.312124849939973,182.75551387242052,12.448064069932915,994.3813969835127
30.412164865946377,183.03990933340754,12.447913257007293,996.0909248634989
30.51220488195278,183.3239848573137,12.447969357368056,996.2956396674689
30.612244897959183,183.60774078960878,12.448097698121995,995.9709390502088
30.712284913965583,183.89117749043547,12.448301880504665,995.08854232664
30.812324929971986,184.1742952893677,12.44830668984636,995.6601672053032
30.91236494597839,184.45709455638607,12.44821333198456,996.9508223592128
31.012404961984792,184.73957568989297,12.448390937958976,996.252647131857
31.112444977991196,185.0217390232647,12.448610564963744,995.2410671433685
31.2124849939976,185.30358489557733,12.44869855729425,995.1933395764638
31.312525010004,185.5851136512543,12.4485339816027,997.0060124019781
31.4125650260104,185.86632571395793,12.448738393639958,996.0952267075161
31.512605042016805,186.14722140018432,12.448939150300188,995.2065122053282
31.612645058023208,186.42780104422798,12.448931715719752,995.8553025513537
31.71268507402961,186.70806503002538,12.448979643098243,996.0926722930471
31.81272509003601,186.98801371060114,12.449061548535717,996.0753853461664
31.912765106042414,187.26764745118825,12.4492743324075,995.0816895469103
32.01280512204882,187.54696656256604,12.449206671490638,996.1731520930507
32.11284513805522,187.82597144178655,12.449262118031097,996.3459744363189
32.212885154061624,188.10466243637404,12.449382623369392,996.0305028241916
32.31292517006803,188.38303989524547,12.449526633724144,995.5358043507547
32.41296518607443,188.6611041566483,12.449555256117383,995.9025176066577
32.513005202080834,188.9388555853432,12.449584021791953,996.266454463871
32.61304521808723,189.2162945542528,12.449810312771833,995.1436987121757
32.71308523409363,189.4934213630934,12.449740133571234,996.2484106032676
32.813125250100036,189.77023640420163,12.449762779961763,996.6535472626341
32.91316526610644,190.04674004012494,12.449989466878295,995.5159105647043
33.01320528211284,190.32293260437103,12.450258151417021,994.0552512275607
33.113245298119246,190.59881439044898,12.450027063396167,996.3740514197154
33.21328531412565,190.87438583495768,12.450126323066083,996.1908385041772
33.31332533013205,191.149647255446,12.450251924700092,995.8047615512477
33.413365346138455,191.42459898753717,12.450275852732654,996.1889235131287
33.51340536214486,191.69924139936356,12.450385954149327,995.9148601729573
33.613445378151255,191.9735748372448,12.450564553837724,995.1152911692079
33.71348539415766,192.24759960317417,12.450370072749612,997.1624046279052
33.81352541016406,192.52131612733763,12.450601156230697,995.9555889969896
33.913565426170464,192.7947247162265,12.450867452081484,994.473660617972
34.01360544217687,193.06782566305245,12.450651589833189,996.6856315971145
34.11364545818327,193.34061940110934,12.450796724222833,996.126922090489
34.213685474189674,193.61310623866913,12.450939317505599,995.5841508951085
34.31372549019608,193.88528650246244,12.450897295942037,996.4604579525761
34.41376550620248,194.15716057487367,12.451033874153913,995.9583515004756
34.513805522208884,194.4287287746527,12.451096805818976,996.0220975836147
34.61384553821529,194.6999914461017,12.451086222675103,996.6527263833254
34.71388555422168,194.9709489651691,12.45131569167499,995.4221017570633
34.813925570228086,195.24160164092524,12.45144873824894,994.9345389681687
34.91396558623449,195.51194980151655,12.451338301099712,996.335615141445
35.01400560224089,195.78199385589735,12.451634289455065,994.5752455827926
35.114045618247296,196.05173405826,12.451470920581315,996.3881669185519
35.2140856342537,196.32117082049564,12.451535801839292,996.4223004429452
35.3141256502601,196.590304465754,12.451648036422645,996.0844707549038
35.414165666266506,196.85913531882954,12.451646079966109,996.6372367294098
35.51420568227291,197.12766375499677,12.451870726798228,995.4132973609178
35.61424569827931,197.39589006584362,12.451839128008345,996.195070458571
35.714285714285715,197.6638146206068,12.451840261249727,996.7194832434244
35.81432573029211,197.93143777255403,12.452009586819829,995.9197729012651
35.914365746298515,198.19875982415712,12.451981944303778,996.6679490211139
36.01440576230492,198.46578115939258,12.452205926513367,995.4303740284996
36.11444577831132,198.7325020648763,12.452165025397072,996.2805241031963
36.214485794317724,198.99892291300125,12.452200793062168,996.524102982323
36.31452581032413,199.26504404237483,12.45232225155457,996.0875790779538
36.41456582633053,199.5308657677845,12.452303945695622,996.7565437889903
36.514605842336934,199.79638846603908,12.452544918056448,995.3655207796826
36.61464585834334,200.0616124182981,12.45248957523568,996.326025183256
36.71468587434974,200.3265380102536,12.45263452591978,995.6912968749649
36.814725890356144,200.59116555501808,12.452751767685871,995.2742886983982
36.91476590636254,200.8554953750025,12.45270990331045,996.1244322149375
37.01480592236894,201.1195278493493,12.452953211191689,994.6947113501778
37.114845938375346,201.3832632434573,12.452782481813966,996.5743280999139
37.21488595438175,201.6467019720932,12.453010351703865,995.2611635867204
37.31492597038815,201.90984428572946,12.45279262028508,997.5201787874563
37.414965986394556,202.17269061293,12.453091641086074,995.6286115350359
37.51500600240096,202.43524120392732,12.453066593713947,996.3390628447108
37.61504601840736,202.69749644002923,12.453209759871834,995.6933330043083
37.715086034413766,202.9594566217227,12.453196307516903,996.3082312876334
37.81512605042017,203.22112210338616,12.453253467041145,996.3519706568349
37.915166066426565,203.48249320833244,12.453295937463167,996.5130182440033
38.01520608243297,203.74357027139993,12.4533599154642,996.4980608850223
38.11524609843937,204.00435362421908,12.45345257121989,996.2487819396398
38.215286114445775,204.26484358947428,12.453493347783207,996.4180537013789
38.31532613045218,204.52504052199896,12.453735020605631,994.9522507194322
38.41536614645858,204.78494469528178,12.453599456939095,996.5526135407292
38.515406162464984,205.04455650903674,12.453808461835422,995.3457933777405
38.61544617847139,205.30387622835073,12.45370399258893,996.6932247922167
38.71548619447779,205.56290423922505,12.453876157906643,995.7808758078892
38.815526210484194,205.82164082322558,12.453842895886497,996.5457014188863
38.9155662264906,206.0800863594103,12.454131980744933,994.669087579685
39.01560624249699,206.3382410977801,12.45394117002834,996.7234956214328
39.115646258503396,206.59610545080267,12.454152547084263,995.4770910551996
39.2156862745098,206.85367966906404,12.453975959331036,997.4172020358238
39.3157262905162,207.11096415463567,12.454195630125565,996.0964842828827
39.415766306522606,207.36795917147137,12.454166175565488,996.8251801161548
39.51580632252901,207.62466508662433,12.454317099141813,996.0645714942029
39.61584633853541,207.88108219445905,12.454325529209314,996.4781507167727
39.715886354541816,208.13721085331906,12.454539109275855,995.1930720473493
39.81592637054822,208.3930513395994,12.454454037084274,996.3779470537318
39.91596638655462,208.64860402273513,12.454541994254132,996.128429823211
40.01600640256102,208.90386920331255,12.454559176597568,996.4643315490946
40.11604641856742,209.15884721937027,12.454657293176133,996.1263023930697
40.216086434573825,209.41353838601242,12.454751937181582,995.8143712010631
40.31612645058023,209.6679430181444,12.454759655298286,996.2250672361223
40.41616646658663,209.92206145835974,12.454892487793048,995.5902082505372
40.516206482593034,210.17589399694828,12.454815350977288,996.7073318530687
40.61624649859944,210.42944100957126,12.455097110140562,994.8218307945078
40.71628651460584,210.68270273978916,12.454916423559402,996.8048984206775
40.816326530612244,210.9356795867144,12.45509845113341,995.7482343275393
40.91636654661865,211.18837181059808,12.455004555226497,997.0048476322853
41.01640656262505,211.44077977497062,12.455092594650571,996.7329251298347
41.11644657863145,211.69290378685122,12.45522628681193,996.0740787909499
41.21648659463785,211.94474413831944,12.455113481675445,997.4902453924268
41.31652661064425,212.1963012067256,12.455372622520443,995.7685356754249
41.416566626650656,212.4475752433084,12.455284314667336,996.9771938410001
41.51660664265706,212.6985666229819,12.455449746116674,996.0404053976247
41.61664665866346,212.9492756253503,12.455458237547305,996.4289243387715
41.716686674669866,213.19970258891,12.455531064975489,996.2714731044059
41.81672669067627,213.4498478278331,12.455633918600551,995.8566832957727
41.91676670668267,213.6997116299526,12.45545363025786,997.8464283918988
42.016806722689076,213.9492943847517,12.455770790573714,995.6054953726123
42.11684673869548,214.19859631827623,12.455616749486998,997.3724849033728
42.216886754701875,214.44761781603498,12.455738076291109,996.793196907301
42.31692677070828,214.69635917071975,12.455888820632328,995.9595958493411
42.41696678671468,214.9448206666074,12.455734846785063,997.7280063838332
42.517006802721085,215.19300268342693,12.455975130502003,996.1238654786242
42.61704681872749,215.44090547455718,12.455949708553517,996.7915287371192
42.71708683473389,215.6885293821172,12.455959863751337,997.1541534725379
42.817126850740294,215.93587473448582,12.456163289650933,995.8555885884115
42.9171668667467,216.1829418007667,12.456079130349691,997.0257182125602
43.0172068827531,216.42973094074972,12.456213116230089,996.3189033502662
43.117246898759504,216.67624244078036,12.456278564945087,996.1994956041941
43.21728691476591,216.9224766123442,12.456264947004614,996.7607711062248
43.3173269307723,217.16843379130245,12.456431228879502,995.7674761774339
43.41736694677871,217.41411424833794,12.456330210623511,997.082194369125
43.51740696278511,217.6595183320104,12.456367166925768,997.2038614631541
43.61744697879151,217.9046463610977,12.456627356551655,995.3890403088247
43.717486994797916,218.1494985909873,12.456506373275595,996.8764587380201
